Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S4,2020,5,6,2,34,53,45.36462,-71.971008,203.5,14,47.4,5.9,60,614.4,1964,1.630995,919,394,271,1534,OK,0.159,0.321,,
S6,2020,5,6,2,34,58,45.364799,-71.970871,203.3,15,47.4,5.9,60,614.4,1777,0.104384,64,34,34,100,UE,0.239,0.350,,
S4,2020,5,6,2,35,8,45.365192,-71.970596,203.89999,15,47.4,5.9,60,614.4,1687,0.417535,203,94,68,334,UE,0.185,0.351,,
S5,2020,5,6,2,35,10,45.365269,-71.970543,203.7,15,47.4,6,60,614.4,2331,0.221815,58,36,28,106,UE,0.309,0.473,,
S6,2020,5,6,2,35,13,45.365368,-71.970467,203.8,15,47.4,6,60,614.4,1624,0.078288,57,29,28,92,UE,0.220,0.342,,
S1,2020,5,6,2,35,15,45.36544,-71.970413,203.2,15,47.4,5.9,60,614.4,2354,1.017741,294,179,149,552,OK,0.310,0.463,,
S2,2020,5,6,2,35,18,45.365532,-71.970314,203.2,15,47.4,5.9,60,614.4,1974,0.926405,536,230,160,886,OK,0.160,0.321,,
S3,2020,5,6,2,35,20,45.365566,-71.970215,203.39999,15,47.4,5.9,60,614.4,2103,0.182671,56,33,26,95,UE,0.288,0.452,,
S4,2020,5,6,2,35,22,45.365608,-71.970078,203.5,15,47.4,5.9,60,614.4,1736,4.501546,1521,815,611,2678,OK,0.242,0.412,,
S5,2020,5,6,2,35,25,45.365658,-71.970032,203.3,14,47.4,5.9,60,614.4,1622,0.352295,143,71,52,233,UE,0.210,0.380,,
S3,2020,5,6,2,35,35,45.365631,-71.970306,205,15,47.4,5.9,60,614.4,1620,0.50887,201,99,70,346,UE,0.204,0.377,,
S4,2020,5,6,2,35,37,45.365578,-71.97036,205.10001,15,47.4,5.9,60,614.4,1649,6.171685,2685,1261,881,4670,OK,0.187,0.357,,
S5,2020,5,6,2,35,40,45.365486,-71.970413,205.5,15,47.3,5.9,60,614.4,1621,5.75415,2316,1124,793,3985,OK,0.199,0.371,,
S6,2020,5,6,2,35,42,45.365425,-71.970459,205.5,20,47.3,5.9,60,614.4,1679,0.208767,142,74,74,229,UE,0.228,0.340,,
S2,2020,5,6,2,35,47,45.365257,-71.970573,206.89999,20,47.3,5.9,60,614.4,1679,0.339247,162,75,53,269,UE,0.183,0.352,,
S4,2020,5,6,2,35,52,45.365086,-71.970703,208.10001,20,47.3,5.9,60,614.4,2031,0.182671,61,35,29,92,UE,0.282,0.438,,
S6,2020,5,6,2,35,57,45.364895,-71.97084,209.5,20,47.3,5.9,60,614.4,1939,0.143528,67,37,34,109,UE,0.267,0.402,,
S1,2020,5,6,2,35,59,45.364784,-71.970924,209.5,20,47.3,5.9,60,614.4,1778,6.210829,1862,1018,719,3349,OK,0.242,0.418,,
S2,2020,5,6,2,36,2,45.364704,-71.970978,208.60001,20,47.3,5.9,60,614.4,1996,6.419596,3655,1556,1062,6182,OK,0.157,0.318,,
S4,2020,5,6,2,36,7,45.364513,-71.971115,208.89999,20,47.3,5.9,60,614.4,2299,0.156576,48,29,24,74,UE,0.306,0.460,,
S1,2020,5,6,2,36,14,45.364243,-71.971298,210.2,20,47.4,6,60,614.4,2862,0.247911,54,37,29,104,UE,0.353,0.512,,
S2,2020,5,6,2,36,17,45.364128,-71.971375,211.10001,20,47.4,6,60,614.4,1745,0.182671,71,38,31,119,UE,0.249,0.408,,
S3,2020,5,6,2,36,19,45.364059,-71.971436,210.60001,20,47.4,5.9,60,614.4,2188,0.13048,46,27,23,74,UE,0.295,0.445,,
S4,2020,5,6,2,36,22,45.363956,-71.971512,211.3,20,47.3,5.9,60,614.4,2349,0.13048,43,26,22,65,UE,0.309,0.459,,
S2,2020,5,6,2,36,31,45.363586,-71.971771,211.2,20,47.4,5.9,60,614.4,1780,0.13048,48,26,21,79,UE,0.254,0.414,,
S3,2020,5,6,2,36,34,45.363529,-71.971825,212.10001,20,47.4,5.9,60,614.4,1818,0.274007,87,48,36,153,UE,0.254,0.424,,
S4,2020,5,6,2,36,36,45.363495,-71.971962,210.8,15,47.4,5.9,60,614.4,2188,0.13048,46,27,23,71,UE,0.295,0.445,,
S3,2020,5,6,2,36,49,45.363743,-71.972626,211.3,15,47.4,5.9,60,614.4,1719,0.13048,71,33,26,111,UE,0.189,0.347,,
S4,2020,5,6,2,36,51,45.363777,-71.972717,211.3,15,47.4,5.9,60,614.4,1709,1.096029,712,340,302,1198,OK,0.196,0.336,,
S5,2020,5,6,2,36,54,45.363838,-71.972816,210.60001,15,47.4,5.9,60,614.4,1688,9.407578,4902,2298,1796,8112,OK,0.192,0.352,,
S6,2020,5,6,2,36,56,45.363911,-71.972816,209.89999,15,47.4,5.9,60,614.4,4724,0.026096,59,27,29,91,UE,0.133,0.217,,
S2,2020,5,6,2,37,1,45.364113,-71.972672,209.5,14,47.4,5.9,60,614.4,1697,0.156576,55,29,21,91,UE,0.232,0.405,,
S3,2020,5,6,2,37,3,45.364246,-71.972572,209.5,14,47.4,5.9,60,614.4,1864,0.756782,176,101,60,333,UE,0.224,0.411,,
S4,2020,5,6,2,37,6,45.364346,-71.972511,209.89999,14,47.4,5.9,60,614.4,1650,0.208767,92,43,29,142,UE,0.182,0.354,,
S5,2020,5,6,2,37,8,45.364479,-71.972404,209.7,14,47.4,5.9,60,614.4,2001,0.169623,50,29,22,81,UE,0.276,0.445,,
S4,2020,5,6,2,37,21,45.365021,-71.972015,208.5,14,47.4,5.9,60,614.4,1884,0.169623,111,50,40,170,UE,0.177,0.330,,
S6,2020,5,6,2,37,26,45.365257,-71.971848,208.60001,14,47.5,6,60,614.4,50955,0,82,34,36,120,UE,0.081,0.162,,
S1,2020,5,6,2,37,28,45.365353,-71.971779,208.3,14,47.4,5.9,60,614.4,2258,0.143528,49,29,25,87,UE,0.300,0.447,,
S2,2020,5,6,2,37,30,45.365501,-71.971672,208.5,14,47.5,6,60,614.4,4552,0.091336,154,58,46,233,UE,0.119,0.246,,
S3,2020,5,6,2,37,33,45.365601,-71.971603,208.10001,13,47.4,5.9,60,614.4,3842,3.457709,812,577,521,1323,OK,0.394,0.522,,
S4,2020,5,6,2,37,35,45.365753,-71.971474,208.10001,13,47.4,5.9,60,614.4,1835,0.782878,284,156,128,451,OK,0.261,0.419,,
S5,2020,5,6,2,37,38,45.36586,-71.971382,208.89999,13,47.5,6,60,614.4,3987,0.287055,47,38,31,87,UE,0.434,0.575,,
S1,2020,5,6,2,37,43,45.366108,-71.971169,208.60001,14,47.4,5.9,60,614.4,1694,1.98329,397,211,71,738,UE,0.074,0.251,,
S2,2020,5,6,2,37,45,45.366192,-71.971069,208,14,47.4,5.9,60,614.4,1749,3.627333,1168,630,460,1937,OK,0.241,0.414,,
S3,2020,5,6,2,37,48,45.366287,-71.970963,207.8,14,47.5,6,60,614.4,1848,2.322537,458,266,126,824,OK,0.172,0.361,,
S4,2020,5,6,2,37,50,45.366325,-71.970917,207.8,14,47.4,5.9,60,614.4,2621,1.004693,289,181,156,443,OK,0.327,0.473,,
S5,2020,5,6,2,37,53,45.36636,-71.970879,208.10001,14,47.4,5.9,60,614.4,2956,0.730686,172,116,96,309,UE,0.356,0.506,,
S4,2020,5,6,2,38,5,45.366783,-71.970398,207.7,14,47.5,6,60,614.4,1803,1.526611,817,366,267,1312,OK,0.174,0.337,,
S5,2020,5,6,2,38,7,45.366905,-71.970238,207.7,14,47.4,5.9,60,614.4,2265,0.208767,63,38,31,98,UE,0.303,0.460,,
S6,2020,5,6,2,38,10,45.366985,-71.970123,207.3,14,47.5,6,60,614.4,1884,0.169623,138,65,61,218,UE,0.183,0.310,,
S1,2020,5,6,2,38,12,45.367104,-71.96994,207.3,14,47.4,5.9,60,614.4,2372,0.208767,60,37,30,112,UE,0.313,0.470,,
S2,2020,5,6,2,38,15,45.36718,-71.969826,207,14,47.4,5.9,60,614.4,1758,0.521918,247,110,73,416,UE,0.167,0.335,,
S4,2020,5,6,2,38,20,45.367367,-71.969513,206.60001,14,47.4,5.9,60,614.4,1912,0.430583,121,69,50,200,UE,0.262,0.436,,
S5,2020,5,6,2,38,22,45.367435,-71.969391,206.39999,14,47.4,5.9,60,614.4,2571,0.352295,89,57,46,148,UE,0.329,0.486,,
S1,2020,5,6,2,38,27,45.367611,-71.969101,204.60001,13,47.5,6,60,614.4,3626,1.839762,365,270,227,691,OK,0.402,0.543,,
S2,2020,5,6,2,38,30,45.367722,-71.96891,203.5,14,47.5,6,60,614.4,1773,0.587158,170,93,63,312,UE,0.235,0.415,,
S3,2020,5,6,2,38,32,45.367798,-71.968765,202.89999,14,47.4,5.9,60,614.4,2511,1.526611,242,172,103,505,OK,0.296,0.479,,
S4,2020,5,6,2,38,34,45.36792,-71.968575,202.10001,14,47.4,5.9,60,614.4,1721,0.208767,79,42,33,126,UE,0.244,0.408,,
S1,2020,5,6,2,38,42,45.368183,-71.968201,200.10001,14,47.4,5.9,60,614.4,2541,0.208767,53,34,27,98,UE,0.327,0.486,,
S2,2020,5,6,2,38,44,45.368317,-71.968025,199.39999,14,47.5,6,60,614.4,1620,0.378391,171,85,67,287,UE,0.216,0.378,,
S3,2020,5,6,2,38,47,45.368412,-71.967911,199.3,14,47.5,6,60,614.4,1980,0.274007,93,53,43,157,UE,0.277,0.436,,
S4,2020,5,6,2,38,49,45.368511,-71.967812,198.89999,14,47.4,5.9,60,614.4,1972,2.544352,1318,550,335,2144,OK,0.146,0.307,,
S5,2020,5,6,2,38,52,45.368664,-71.967651,197.89999,15,47.5,6,60,614.4,2346,5.623671,1325,836,625,2539,OK,0.309,0.477,,
S6,2020,5,6,2,38,54,45.368759,-71.967552,196.89999,15,47.5,5.9,60,614.4,1780,0.143528,110,52,47,172,UE,0.190,0.326,,
S2,2020,5,6,2,38,59,45.36898,-71.967323,195.7,14,47.5,6,60,614.4,1650,0.208767,94,44,30,149,UE,0.184,0.355,,
S4,2020,5,6,2,39,4,45.369202,-71.967117,195.7,15,47.5,5.9,60,614.4,1846,0.221815,74,41,32,119,UE,0.261,0.426,,
S6,2020,5,6,2,39,9,45.369427,-71.966904,196,15,47.5,6,60,614.4,2462,0.156576,69,40,39,115,UE,0.291,0.408,,
S1,2020,5,6,2,39,11,45.369556,-71.966789,196,15,47.5,6,60,614.4,2854,4.41021,1007,676,548,1938,OK,0.351,0.505,,
S2,2020,5,6,2,39,14,45.36964,-71.966721,196.7,14,47.5,5.9,60,614.4,1620,2.466064,923,447,295,1608,OK,0.190,0.367,,
S4,2020,5,6,2,39,19,45.369839,-71.966537,197.60001,15,47.5,5.9,60,614.4,1779,1.14822,530,232,144,873,OK,0.157,0.325,,
S5,2020,5,6,2,39,21,45.369911,-71.966461,197.89999,15,47.6,6,60,614.4,1622,9.864258,3515,1681,1032,5951,OK,0.177,0.355,,
S6,2020,5,6,2,39,24,45.370033,-71.966362,198.3,15,47.5,6,60,614.4,1737,0.169623,79,42,37,129,UE,0.249,0.393,,
S2,2020,5,6,2,39,29,45.370239,-71.966179,199.2,15,47.5,5.9,60,614.4,1811,0.326199,168,74,50,270,UE,0.165,0.331,,
S4,2020,5,6,2,39,33,45.370472,-71.96595,200.7,15,47.5,6,60,614.4,4519,0.117432,190,73,60,284,UE,0.119,0.246,,
S5,2020,5,6,2,39,36,45.370567,-71.965866,201,14,47.6,6,60,614.4,1627,0.260959,182,93,92,303,UE,0.219,0.334,,
S6,2020,5,6,2,39,38,45.370728,-71.965714,201.7,14,47.5,5.9,60,614.4,5259,0.039144,107,48,51,159,UE,0.125,0.212,,
S2,2020,5,6,2,39,43,45.370998,-71.965462,202.10001,15,47.5,5.9,60,614.4,128,0,309,102,83,447,UE,0.089,0.173,,
S4,2020,5,6,2,39,48,45.371178,-71.965302,202.3,15,47.6,6,60,614.4,3477,0.260959,291,115,91,450,UE,0.133,0.270,,
S5,2020,5,6,2,39,51,45.3713,-71.96521,202,13,47.6,6,60,614.4,1664,0.104384,54,28,25,78,UE,0.236,0.377,,
S6,2020,5,6,2,39,53,45.37138,-71.965141,201.8,13,47.6,6,60,614.4,2359,0.117432,121,55,52,188,UE,0.164,0.287,,
S1,2020,5,6,2,39,56,45.371494,-71.965065,201.60001,13,47.5,5.9,60,614.4,2025,8.298502,4627,1939,1260,7491,OK,0.151,0.312,,
S2,2020,5,6,2,39,58,45.371574,-71.965019,201.5,13,47.5,5.9,60,614.4,2624,2.42692,1764,690,451,2879,OK,0.139,0.286,,
S4,2020,5,6,2,40,3,45.371826,-71.964905,200.89999,13,47.5,5.9,60,614.4,2832,0.63935,120,85,62,248,UE,0.351,0.517,,
S5,2020,5,6,2,40,5,45.37199,-71.964867,200.39999,13,47.5,5.9,60,614.4,4677,0.352295,34,37,27,93,UE,0.512,0.648,,
S2,2020,5,6,2,40,13,45.372417,-71.964813,200.5,13,47.5,5.9,60,614.4,4221,0.782878,72,77,52,200,UE,0.476,0.623,,
S3,2020,5,6,2,40,15,45.372616,-71.964813,200.5,13,47.5,5.9,60,614.4,1620,3.640381,1312,634,404,2246,OK,0.185,0.363,,
S4,2020,5,6,2,40,18,45.372749,-71.964813,201.2,13,47.6,6,60,614.4,2856,0.665446,120,86,62,256,UE,0.352,0.520,,
S5,2020,5,6,2,40,20,45.372932,-71.964806,201.60001,13,47.6,6,60,614.4,4607,0.534966,67,63,50,168,UE,0.488,0.622,,
S1,2020,5,6,2,40,25,45.373177,-71.964806,202.10001,13,47.6,6,60,614.4,2019,2.635688,612,366,241,1116,OK,0.261,0.443,,
S2,2020,5,6,2,40,28,45.373363,-71.964798,203.2,13,47.6,6,60,614.4,1620,2.348633,855,416,271,1527,OK,0.190,0.367,,
S4,2020,5,6,2,40,33,45.37365,-71.964752,204.5,13,47.6,6,60,614.4,1887,0.534966,264,112,68,445,UE,0.149,0.313,,
S5,2020,5,6,2,40,35,45.373753,-71.964722,205.2,12,47.5,5.9,60,614.4,3362,0.391439,62,49,36,136,UE,0.396,0.555,,
S2,2020,5,6,2,40,42,45.374184,-71.964546,206.60001,13,47.6,6,60,614.4,4111,0.287055,46,38,31,106,UE,0.443,0.582,,
S3,2020,5,6,2,40,45,45.37429,-71.964485,206.7,13,47.6,6,60,614.4,2188,0.13048,46,27,23,75,UE,0.295,0.445,,
S4,2020,5,6,2,40,47,45.374454,-71.964409,206.7,13,47.6,6,60,614.4,3391,1.135173,251,177,151,543,OK,0.382,0.524,,
S2,2020,5,6,2,40,57,45.374905,-71.964203,207.89999,13,47.6,6,60,614.4,1689,0.287055,99,52,37,177,UE,0.228,0.403,,
S3,2020,5,6,2,41,0,45.375061,-71.964127,208.5,13,47.6,6,60,614.4,1682,6.484836,1582,830,409,2912,OK,0.158,0.344,,
S4,2020,5,6,2,41,2,45.375175,-71.964088,208.60001,13,47.6,5.9,60,614.4,2315,3.666477,1946,721,307,3119,OK,0.108,0.234,,
S5,2020,5,6,2,41,5,45.375355,-71.964043,208.60001,13,47.6,6,60,614.4,1671,5.297472,1174,610,239,2151,OK,0.105,0.285,,
S6,2020,5,6,2,41,7,45.375477,-71.96402,208.5,13,47.6,6,60,614.4,1632,0.195719,104,53,47,193,UE,0.228,0.370,,
S1,2020,5,6,2,41,9,45.37566,-71.963974,208.8,13,47.6,6,60,614.4,2689,0.221815,55,36,29,102,UE,0.338,0.495,,
S2,2020,5,6,2,41,12,45.375778,-71.963943,208.89999,13,47.6,6,60,614.4,6118,1.030789,137,134,120,363,OK,0.539,0.643,,
S3,2020,5,6,2,41,14,45.375965,-71.963928,208.7,13,47.6,6,60,614.4,2347,0.13048,61,35,34,108,UE,0.285,0.404,,
S4,2020,5,6,2,41,17,45.376083,-71.963913,209.10001,13,47.6,5.9,60,614.4,2069,0.13048,47,27,23,72,UE,0.285,0.435,,
S3,2020,5,6,2,41,29,45.376793,-71.963936,212.2,13,47.6,6,60,614.4,1753,0.730686,355,159,108,591,OK,0.170,0.338,,
S4,2020,5,6,2,41,32,45.376957,-71.963966,212.3,13,47.6,6,60,614.4,1651,0.156576,74,35,26,115,UE,0.194,0.359,,
S3,2020,5,6,2,41,44,45.377693,-71.964066,216.39999,13,47.6,6,60,614.4,1655,0.260959,129,61,46,210,UE,0.194,0.359,,
S4,2020,5,6,2,41,46,45.377884,-71.964096,217,13,47.6,6,60,614.4,2361,0.169623,51,31,26,83,UE,0.310,0.462,,
S5,2020,5,6,2,41,49,45.378017,-71.964111,217.7,13,47.6,6,60,614.4,3399,0.287055,57,42,34,113,UE,0.392,0.541,,
S3,2020,5,6,2,41,59,45.378662,-71.964203,216.60001,13,47.6,5.9,60,614.4,1628,0.182671,66,33,22,102,UE,0.202,0.380,,
S4,2020,5,6,2,42,1,45.37878,-71.964203,217.39999,13,47.6,6,60,614.4,1821,0.195719,75,41,34,121,UE,0.260,0.416,,
S1,2020,5,6,2,42,9,45.37925,-71.964142,220.3,13,47.6,6,60,614.4,1642,4.827745,1952,997,778,3303,OK,0.226,0.390,,
S2,2020,5,6,2,42,11,45.379383,-71.964119,220.89999,13,47.6,6,60,614.4,5620,1.317844,3053,1058,788,4676,OK,0.114,0.222,,
S4,2020,5,6,2,42,16,45.379742,-71.964027,221.8,13,47.6,5.9,60,614.4,1671,0.587158,200,104,74,345,UE,0.224,0.399,,
S5,2020,5,6,2,42,18,45.379959,-71.963951,221.3,13,47.6,6,60,614.4,3479,0.652398,99,80,59,222,UE,0.406,0.563,,
S1,2020,5,6,2,42,23,45.380337,-71.963821,220.60001,13,47.6,6,60,614.4,1990,1.905002,671,380,322,1163,OK,0.278,0.429,,
S2,2020,5,6,2,42,26,45.380493,-71.963768,218.89999,13,47.6,6,60,614.4,2285,2.035482,1363,562,393,2267,OK,0.150,0.304,,
S4,2020,5,6,2,42,31,45.380917,-71.963623,216.7,12,47.6,6,60,614.4,2025,0.274007,182,80,63,287,UE,0.168,0.321,,
S5,2020,5,6,2,42,33,45.381096,-71.96357,216,13,47.6,6,60,614.4,1848,1.996338,835,456,403,1385,OK,0.262,0.405,,
S6,2020,5,6,2,42,36,45.381355,-71.96347,215.3,13,47.6,6,60,614.4,2412,0.052192,83,40,43,123,UE,0.164,0.250,,
S2,2020,5,6,2,42,41,45.381767,-71.963333,214.7,13,47.7,6,60,614.4,2078,0.195719,54,32,24,94,UE,0.283,0.453,,
S4,2020,5,6,2,42,45,45.382111,-71.963226,215.60001,13,47.7,6,60,614.4,2700,1.34394,923,343,189,1452,OK,0.129,0.264,,
S5,2020,5,6,2,42,48,45.382236,-71.963173,215.60001,13,47.7,6,60,614.4,1787,4.919081,1034,581,279,1973,OK,0.167,0.356,,
S6,2020,5,6,2,42,50,45.382431,-71.96312,215.60001,13,47.7,6,60,614.4,4678,0.052192,93,32,21,139,UE,0.127,0.239,,
S1,2020,5,6,2,42,53,45.382561,-71.963081,214.8,13,47.7,6,60,614.4,4010,0.50887,50,51,34,134,UE,0.455,0.607,,
S2,2020,5,6,2,42,55,45.382736,-71.963013,214.8,13,47.7,5.9,60,614.4,3267,17.653889,2222,1881,1221,5588,OK,0.382,0.550,,
S3,2020,5,6,2,42,58,45.382847,-71.962967,214.2,13,47.8,6,60,614.4,4116,0.339247,3568,1190,948,5264,OK,0.096,0.186,,
S4,2020,5,6,2,43,0,45.382961,-71.962929,214.10001,13,47.8,6,60,614.4,2668,1.34394,353,226,189,684,OK,0.334,0.485,,
S5,2020,5,6,2,43,3,45.383152,-71.962875,212.89999,13,47.7,5.9,60,614.4,3082,1.474419,243,183,132,521,OK,0.372,0.536,,
S2,2020,5,6,2,43,10,45.383656,-71.962715,211.2,13,47.9,6,60,614.4,3653,0.743734,105,88,65,243,UE,0.421,0.575,,
S3,2020,5,6,2,43,13,45.383881,-71.962639,210.3,13,47.9,6,60,614.4,2818,0.913357,166,118,85,346,UE,0.349,0.517,,
S4,2020,5,6,2,43,15,45.384026,-71.962593,209.7,14,47.9,6,60,614.4,3003,1.761474,340,242,186,752,OK,0.365,0.525,,
S5,2020,5,6,2,43,17,45.384247,-71.962509,208.89999,14,47.9,5.9,60,614.4,4056,0.247911,42,34,28,89,UE,0.437,0.576,,
S1,2020,5,6,2,43,22,45.384624,-71.96241,207.89999,14,47.9,6,60,614.4,2718,0.365343,59,43,28,128,UE,0.330,0.506,,
S2,2020,5,6,2,43,25,45.384777,-71.96241,207.89999,14,47.9,6,60,614.4,1749,3.575141,765,421,194,1524,OK,0.153,0.340,,
S3,2020,5,6,2,43,27,45.384975,-71.962463,207.89999,14,47.9,6,60,614.4,3026,3.053223,446,348,232,1047,OK,0.362,0.533,,
S4,2020,5,6,2,43,30,45.38509,-71.962524,208.3,14,48,6,60,614.4,54730,854.91541,1230,374,282,1849,OK,0.109,0.163,,
S5,2020,5,6,2,43,32,45.385178,-71.962593,208.5,14,48,6,60,614.4,3314,6.850179,1094,850,630,2536,OK,0.392,0.551,,
S6,2020,5,6,2,43,35,45.385273,-71.962685,209.10001,14,48,6,60,614.4,4328,0.078288,109,39,27,167,UE,0.125,0.248,,
S1,2020,5,6,2,43,37,45.385315,-71.962738,209.3,14,47.9,6,60,614.4,1669,5.519287,1169,606,209,2162,OK,0.077,0.252,,
S2,2020,5,6,2,43,40,45.385361,-71.962784,209.39999,14,48,6,60,614.4,1675,1.40918,559,253,149,980,OK,0.158,0.332,,
S3,2020,5,6,2,43,42,45.385376,-71.962807,209.3,14,48,6,60,614.4,1644,2.727024,672,339,147,1218,OK,0.123,0.304,,
S4,2020,5,6,2,43,45,45.385391,-71.96283,209.10001,14,48,6,60,614.4,63706,852.34491,2844,644,417,3892,OK,0.326,0.137,,
S5,2020,5,6,2,43,47,45.385406,-71.962845,209.10001,14,48,6,60,614.4,1860,4.710313,1112,636,385,2150,OK,0.227,0.414,,
S6,2020,5,6,2,43,49,45.38541,-71.962845,208.7,14,48,6,60,614.4,5885,0.078288,341,106,68,496,UE,0.138,0.207,,
S1,2020,5,6,2,43,52,45.38541,-71.962845,208.2,14,48,6,60,614.4,3326,6.96761,5782,1993,1003,8619,OK,0.130,0.239,,
S2,2020,5,6,2,43,54,45.38541,-71.962837,208.2,14,47.9,6,60,614.4,1717,1.043837,445,198,119,744,OK,0.157,0.328,,
S3,2020,5,6,2,43,57,45.38541,-71.962837,206.8,14,47.9,5.9,60,614.4,1629,3.653429,961,474,212,1693,OK,0.126,0.306,,
S4,2020,5,6,2,43,59,45.385414,-71.96283,206.39999,14,47.9,6,60,614.4,33166,853.74109,3421,861,483,4786,OK,0.266,0.182,,
S5,2020,5,6,2,44,2,45.385414,-71.96283,205.8,14,48,6,60,614.4,1635,3.914388,1484,696,432,2602,OK,0.173,0.350,,
S6,2020,5,6,2,44,4,45.385426,-71.962837,205.5,14,47.9,6,60,614.4,5685,0.078288,441,134,85,639,UE,0.145,0.202,,
S1,2020,5,6,2,44,7,45.38549,-71.962921,205.39999,14,47.9,6,60,614.4,1667,2.792263,597,309,108,1094,OK,0.080,0.255,,
S2,2020,5,6,2,44,9,45.385574,-71.963036,205.39999,14,47.9,6,60,614.4,24309,853.20612,2788,658,382,3886,OK,0.319,0.172,,
S3,2020,5,6,2,44,12,45.385719,-71.963219,205.8,14,47.9,6,60,614.4,2053,1.735379,845,334,163,1396,OK,0.119,0.268,,
S4,2020,5,6,2,44,14,45.385815,-71.963341,206.2,14,47.9,6,60,614.4,1689,2.244249,1016,466,319,1683,OK,0.178,0.348,,
S5,2020,5,6,2,44,16,45.38596,-71.963531,206.8,14,47.9,6,60,614.4,1935,4.371067,1407,796,634,2539,OK,0.272,0.434,,
S6,2020,5,6,2,44,19,45.386047,-71.963669,207.60001,14,47.9,6,60,614.4,43085,0.013048,428,168,171,609,OK,0.068,0.155,,
S1,2020,5,6,2,44,21,45.386143,-71.963936,208.7,14,47.9,6,60,614.4,2556,0.221815,52,34,26,99,UE,0.328,0.492,,
S2,2020,5,6,2,44,24,45.386177,-71.964134,208.39999,14,47.9,6,60,614.4,2038,2.387777,1526,662,500,2505,OK,0.164,0.320,,
S3,2020,5,6,2,44,26,45.386204,-71.964447,208.39999,14,47.9,6,60,614.4,4600,1.604899,255,216,184,625,OK,0.465,0.593,,
S4,2020,5,6,2,44,29,45.386223,-71.964653,208.7,14,47.9,6,60,614.4,1807,0.848117,473,213,160,775,OK,0.177,0.337,,
S5,2020,5,6,2,44,31,45.38625,-71.964859,209.3,14,47.9,6,60,614.4,4027,0.313151,59,46,39,104,UE,0.427,0.563,,
S2,2020,5,6,2,44,39,45.386433,-71.965637,212.5,14,47.8,5.9,60,614.4,1658,0.365343,176,83,62,288,UE,0.193,0.358,,
S3,2020,5,6,2,44,41,45.386497,-71.96582,212.8,14,47.9,6,60,614.4,1626,2.270345,923,443,307,1563,OK,0.193,0.366,,
S4,2020,5,6,2,44,44,45.386589,-71.966057,214,14,47.9,6,60,614.4,5503,0.587158,1215,366,188,1765,OK,0.167,0.213,,
S2,2020,5,6,2,44,53,45.386997,-71.966644,214.3,14,47.9,6,60,614.4,1962,0.13048,83,36,26,125,UE,0.164,0.324,,
S3,2020,5,6,2,44,56,45.387108,-71.966766,214.2,14,47.9,6,60,614.4,1887,5.584527,1125,661,341,2200,OK,0.196,0.386,,
S4,2020,5,6,2,44,58,45.387287,-71.966927,214.39999,14,47.9,6,60,614.4,1733,0.260959,136,62,45,214,UE,0.180,0.345,,
S6,2020,5,6,2,45,3,45.387531,-71.967155,215.7,14,47.9,6,60,614.4,1718,0.06524,50,24,22,79,UE,0.196,0.329,,
S1,2020,5,6,2,45,6,45.387707,-71.9673,216.2,14,47.9,6,60,614.4,2242,0.665446,185,112,89,340,UE,0.301,0.463,,
S2,2020,5,6,2,45,8,45.387833,-71.967422,216.8,14,47.9,6,60,614.4,1746,0.339247,163,73,49,269,UE,0.170,0.338,,
S3,2020,5,6,2,45,11,45.388016,-71.96759,217.2,14,47.9,6,60,614.4,2152,1.617947,419,253,189,739,OK,0.290,0.460,,
S4,2020,5,6,2,45,13,45.388145,-71.967712,217.5,14,47.9,6,60,614.4,1649,0.300103,147,70,54,234,UE,0.198,0.360,,
S5,2020,5,6,2,45,16,45.388351,-71.967911,218,14,47.9,6,60,614.4,3125,0.195719,39,28,22,70,UE,0.374,0.529,,
S1,2020,5,6,2,45,20,45.38866,-71.968201,217.89999,14,47.9,6,60,614.4,3110,0.339247,83,56,48,154,UE,0.362,0.505,,
S2,2020,5,6,2,45,23,45.388775,-71.968307,218.2,14,47.9,6,60,614.4,1622,0.534966,223,108,77,380,UE,0.199,0.370,,
S3,2020,5,6,2,45,25,45.38895,-71.968475,218.2,14,47.9,6,60,614.4,1642,0.378391,172,88,73,293,UE,0.230,0.385,,
S4,2020,5,6,2,45,28,45.389076,-71.968582,218.8,14,47.9,6,60,614.4,1640,0.482775,228,109,83,386,UE,0.199,0.363,,
S5,2020,5,6,2,45,30,45.389271,-71.968742,218.89999,14,47.9,6,60,614.4,2956,0.182671,43,29,24,76,UE,0.356,0.506,,
S1,2020,5,6,2,45,35,45.389542,-71.968941,219.10001,14,47.9,6,60,614.4,2507,0.169623,42,27,21,82,UE,0.324,0.487,,
S2,2020,5,6,2,45,38,45.389759,-71.969093,219,14,47.9,6,60,614.4,1757,0.300103,151,68,48,249,UE,0.175,0.340,,
S3,2020,5,6,2,45,40,45.389912,-71.9692,218.8,14,47.9,6,60,614.4,1778,1.474419,553,299,245,977,OK,0.254,0.412,,
S4,2020,5,6,2,45,43,45.390148,-71.969337,218.60001,14,47.9,6,60,614.4,1976,5.010417,1271,744,515,2537,OK,0.264,0.442,,
S5,2020,5,6,2,45,45,45.390305,-71.969421,218.60001,14,48,6,60,614.4,4144,13.348062,1785,1583,1223,4527,OK,0.457,0.600,,
