# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S4,2020,6,11,0,43,5,45.3988,-71.917458,204.89999,14,66.4,19.9,60,614.4,1891,4.762505,2118,871,439,3497,OK,,,
S5,2020,6,11,0,43,8,45.398727,-71.917473,204.89999,14,66.3,19.8,60,614.4,1655,4.553738,1637,743,399,2746,OK,,,
S6,2020,6,11,0,43,10,45.398685,-71.917503,205.5,14,66.3,19.8,60,614.4,1623,2.348633,629,305,132,1091,OK,,,
S1,2020,6,11,0,43,12,45.398655,-71.917671,205.39999,13,66.3,19.8,60,614.4,1627,9.720731,2323,1133,395,4123,OK,,,
S2,2020,6,11,0,43,15,45.398663,-71.917831,204.10001,14,66.3,19.9,60,614.4,1723,8.18107,2886,1227,509,4963,OK,,,
S3,2020,6,11,0,43,17,45.398663,-71.918098,204.10001,14,66.3,19.8,60,614.4,1952,13.856934,3714,2148,1533,6819,OK,,,
S4,2020,6,11,0,43,20,45.398659,-71.918289,203.8,14,66.2,19.8,60,614.4,1624,8.82042,3683,1779,1279,6398,OK,,,
S5,2020,6,11,0,43,22,45.398659,-71.918465,203.89999,14,66.2,19.8,60,614.4,1986,8.781277,2866,1634,1332,5693,OK,,,
S6,2020,6,11,0,43,25,45.398727,-71.918625,204.39999,14,66.3,19.9,60,614.4,2525,1.905002,361,245,168,723,OK,,,
S1,2020,6,11,0,43,27,45.398827,-71.91864,203.8,14,66.3,19.9,60,614.4,3423,2.100722,335,263,198,660,OK,,,
S2,2020,6,11,0,43,30,45.398998,-71.91864,204.60001,14,66.3,19.9,60,614.4,1814,2.635688,1553,706,557,2685,OK,,,
S3,2020,6,11,0,43,32,45.399128,-71.91864,205.2,13,66.2,19.8,60,614.4,1962,0.874213,244,141,103,441,OK,,,
S4,2020,6,11,0,43,35,45.399338,-71.918633,205.7,13,66.3,19.9,60,614.4,1717,3.483805,1646,748,517,2764,OK,,,
S5,2020,6,11,0,43,37,45.399464,-71.918633,205.89999,14,66.2,19.8,60,614.4,1971,7.60696,1953,1140,795,3613,OK,,,
S6,2020,6,11,0,43,39,45.399677,-71.91864,206.5,14,66.3,19.8,60,614.4,1988,1.017741,300,173,133,522,OK,,,
S1,2020,6,11,0,43,42,45.399818,-71.91864,207.39999,14,66.3,19.9,60,614.4,1810,10.621039,2808,1564,1015,5113,OK,,,
S2,2020,6,11,0,43,44,45.400051,-71.91864,207.39999,14,66.3,19.8,60,614.4,1620,3.092366,1163,567,383,2056,OK,,,
S3,2020,6,11,0,43,47,45.400215,-71.91864,211.5,14,66.3,19.8,60,614.4,2270,1.396132,397,240,195,646,OK,,,
S4,2020,6,11,0,43,49,45.400379,-71.918633,213.2,14,66.3,19.8,60,614.4,1902,8.768229,1739,1029,529,3521,OK,,,
S5,2020,6,11,0,43,52,45.400612,-71.918625,215.10001,14,66.5,19.9,60,614.4,1777,0.548014,155,85,57,261,UE,,,
S6,2020,6,11,0,43,54,45.400742,-71.91861,215.10001,14,66.5,19.9,60,614.4,1625,0.874213,371,179,129,616,OK,,,
S1,2020,6,11,0,43,57,45.400848,-71.918633,216.39999,14,66.5,19.9,60,614.4,1973,4.253635,2395,1023,697,3785,OK,,,
S2,2020,6,11,0,43,59,45.400826,-71.918709,215.5,13,66.5,19.8,60,614.4,1735,4.279731,1418,760,561,2489,OK,,,
S3,2020,6,11,0,44,2,45.400665,-71.918709,215.10001,13,66.5,19.9,60,614.4,1872,0.730686,176,101,62,323,UE,,,
S4,2020,6,11,0,44,4,45.40052,-71.918709,214.39999,14,66.4,19.9,60,614.4,1687,1.996338,956,443,322,1562,OK,,,
S5,2020,6,11,0,44,6,45.400276,-71.918709,214.39999,14,66.3,19.8,60,614.4,2664,1.513563,452,282,248,652,OK,,,
S6,2020,6,11,0,44,9,45.400093,-71.918709,211.10001,12,66.4,19.8,60,614.4,1734,1.422228,420,226,152,737,OK,,,
S1,2020,6,11,0,44,11,45.399807,-71.918732,209.5,13,66.5,19.9,60,614.4,2268,1.122124,329,198,163,569,OK,,,
S2,2020,6,11,0,44,14,45.399616,-71.918739,207.8,13,66.5,19.9,60,614.4,1910,7.306857,4579,2048,1620,7555,OK,,,
S3,2020,6,11,0,44,16,45.399433,-71.918755,208.10001,14,66.5,19.9,60,614.4,1854,6.863226,1803,1019,678,3315,OK,,,
S4,2020,6,11,0,44,19,45.399185,-71.91877,207.39999,13,66.5,19.9,60,614.4,2193,4.344971,2931,1242,923,4832,OK,,,
S5,2020,6,11,0,44,21,45.399033,-71.918793,208.5,13,66.6,19.9,60,614.4,2283,3.470757,917,562,441,1701,OK,,,
S6,2020,6,11,0,44,24,45.398846,-71.918823,209.3,12,66.4,19.8,60,614.4,2293,1.657091,389,244,179,733,OK,,,
S1,2020,6,11,0,44,26,45.398754,-71.918831,209.7,14,66.5,19.9,60,614.4,1620,10.751519,4128,2016,1390,7013,OK,,,
S2,2020,6,11,0,44,28,45.398712,-71.918831,210.8,14,66.5,19.9,60,614.4,2444,4.331923,1011,647,493,2030,OK,,,
S3,2020,6,11,0,44,31,45.398697,-71.918831,211.39999,14,66.5,19.8,60,614.4,1639,9.45977,3461,1606,937,5910,OK,,,
S4,2020,6,11,0,44,33,45.398689,-71.918831,211.39999,14,66.5,19.9,60,614.4,4539,2.49216,3324,1113,664,5049,OK,,,
S5,2020,6,11,0,44,36,45.398685,-71.918831,212.60001,13,66.4,19.8,60,614.4,1629,11.195149,2964,1463,667,5281,OK,,,
S6,2020,6,11,0,44,38,45.39867,-71.918831,213,13,66.5,19.9,60,614.4,1622,4.123155,1316,645,375,2254,OK,,,
S1,2020,6,11,0,44,41,45.398571,-71.918831,213,14,66.5,19.9,60,614.4,1825,2.648736,640,361,217,1205,OK,,,
S2,2020,6,11,0,44,43,45.398472,-71.918831,212.7,14,66.3,19.8,60,614.4,51240,851.0401,2995,710,630,4122,OK,,,
S3,2020,6,11,0,44,46,45.398323,-71.918831,211.7,13,66.5,19.9,60,614.4,2074,2.479112,616,369,262,1177,OK,,,
S4,2020,6,11,0,44,48,45.398212,-71.918839,213,13,66.4,19.9,60,614.4,1822,0.63935,224,123,98,413,UE,,,
S5,2020,6,11,0,44,51,45.398052,-71.918854,214.7,12,66.4,19.8,60,614.4,4967,0.991645,115,115,92,313,UE,,,
S6,2020,6,11,0,44,53,45.397945,-71.918869,215,13,66.3,19.8,60,614.4,2219,0.430583,111,68,51,213,UE,,,
S1,2020,6,11,0,44,55,45.397781,-71.918884,216.10001,13,66.5,19.9,60,614.4,2142,0.665446,202,119,97,348,UE,,,
S2,2020,6,11,0,44,58,45.397671,-71.918884,216.8,14,66.5,19.9,60,614.4,4502,0.50887,761,289,232,1225,OK,,,
S3,2020,6,11,0,45,0,45.397507,-71.9189,216.8,14,66.4,19.9,60,614.4,1686,0.352295,124,65,47,218,UE,,,
S4,2020,6,11,0,45,3,45.397408,-71.918884,216.7,13,66.3,19.8,60,614.4,1770,2.727024,698,384,232,1333,OK,,,
S5,2020,6,11,0,45,5,45.397293,-71.918884,217.60001,13,66.4,19.9,60,614.4,3802,0.587158,86,72,55,204,UE,,,
S6,2020,6,11,0,45,8,45.397118,-71.9189,217.3,12,66.4,19.9,60,614.4,2676,0.952501,171,120,83,348,UE,,,
S1,2020,6,11,0,45,10,45.396996,-71.918907,215.7,13,66.4,19.9,60,614.4,2433,12.212891,2528,1658,1174,4926,OK,,,
S2,2020,6,11,0,45,13,45.396812,-71.918884,215.60001,13,66.5,19.9,60,614.4,2012,13.869981,3438,2034,1408,6647,OK,,,
S3,2020,6,11,0,45,15,45.396687,-71.918884,215.3,14,66.5,19.9,60,614.4,1671,3.235894,1589,746,565,2646,OK,,,
S4,2020,6,11,0,45,18,45.396496,-71.918877,214,14,66.5,19.9,60,614.4,2084,0.835069,257,150,121,482,OK,,,
S5,2020,6,11,0,45,20,45.396358,-71.918877,213.3,13,66.5,19.9,60,614.4,7099,1.030789,146,143,135,399,OK,,,
S6,2020,6,11,0,45,22,45.396172,-71.918877,213.3,13,66.5,19.9,60,614.4,2116,0.378391,98,59,43,179,UE,,,
S1,2020,6,11,0,45,25,45.396053,-71.918869,209.2,14,66.5,19.9,60,614.4,1816,10.320936,2815,1568,1051,5073,OK,,,
S2,2020,6,11,0,45,27,45.395859,-71.918877,208.3,13,66.5,19.9,60,614.4,1620,5.675862,2132,1033,687,3686,OK,,,
S3,2020,6,11,0,45,30,45.395729,-71.918877,207.10001,13,66.5,19.9,60,614.4,4851,0.665446,1103,407,318,1663,OK,,,
S4,2020,6,11,0,45,32,45.395599,-71.918877,206.5,14,66.4,19.9,60,614.4,1739,3.927436,1893,854,590,3196,OK,,,
S5,2020,6,11,0,45,35,45.39542,-71.918869,204,13,66.5,19.9,60,614.4,1970,11.873643,3302,1909,1408,5867,OK,,,
S6,2020,6,11,0,45,37,45.395313,-71.918869,202.5,13,66.4,19.9,60,614.4,2083,0.600206,160,95,71,287,UE,,,
S1,2020,6,11,0,45,40,45.395149,-71.918869,200.89999,12,66.4,19.9,60,614.4,2965,4.149251,855,595,469,1674,OK,,,
S2,2020,6,11,0,45,42,45.395042,-71.918861,199.60001,13,66.4,19.9,60,614.4,1624,5.936821,2394,1152,800,4254,OK,,,
S3,2020,6,11,0,45,44,45.394882,-71.918861,199.5,12,66.4,19.9,60,614.4,1623,4.084011,1183,550,233,2061,OK,,,
S4,2020,6,11,0,45,47,45.394775,-71.918861,198.89999,12,66.5,19.9,60,614.4,1635,3.927436,1224,558,249,2139,OK,,,
S5,2020,6,11,0,45,49,45.394615,-71.918861,198.89999,12,66.4,19.9,60,614.4,1678,0.887261,318,166,123,576,OK,,,
S6,2020,6,11,0,45,52,45.394505,-71.918861,197.8,13,66.5,19.9,60,614.4,1716,1.474419,529,227,100,880,OK,,,
S1,2020,6,11,0,45,54,45.394337,-71.918846,197.39999,13,66.4,19.9,60,614.4,1679,9.433675,1925,1009,334,3598,OK,,,
S2,2020,6,11,0,45,57,45.394222,-71.918839,197.2,13,66.5,19.9,60,614.4,3922,2.818359,2850,933,452,4324,OK,,,
S3,2020,6,11,0,45,59,45.394096,-71.918831,197.39999,13,66.5,19.9,60,614.4,1708,7.907064,1516,816,258,2840,OK,,,
S4,2020,6,11,0,46,2,45.393887,-71.918816,197.60001,13,66.5,19.9,60,614.4,5280,0.417535,758,234,124,1079,OK,,,
S5,2020,6,11,0,46,4,45.393742,-71.918808,197.39999,13,66.5,19.9,60,614.4,1657,0.221815,70,36,22,117,UE,,,
S6,2020,6,11,0,46,7,45.393528,-71.918785,197.60001,13,66.5,19.9,60,614.4,1698,1.2787,444,192,83,738,UE,,,
S1,2020,6,11,0,46,9,45.393379,-71.91877,197.5,13,66.5,19.9,60,614.4,1732,0.443631,105,57,29,192,UE,,,
S2,2020,6,11,0,46,11,45.393169,-71.918747,198.5,13,66.5,19.9,60,614.4,2371,0.300103,191,75,45,304,UE,,,
S3,2020,6,11,0,46,14,45.393024,-71.918732,199.2,13,66.5,19.9,60,614.4,1640,0.300103,103,47,23,173,UE,,,
S4,2020,6,11,0,46,16,45.392818,-71.918701,199.2,13,66.5,19.9,60,614.4,2615,3.222846,1918,676,269,3114,OK,,,
S5,2020,6,11,0,46,19,45.392689,-71.918686,199.3,14,66.5,19.9,60,614.4,1643,0.247911,95,44,26,158,UE,,,
S6,2020,6,11,0,46,21,45.392555,-71.918671,199,14,66.5,19.9,60,614.4,1635,0.326199,103,47,21,173,UE,,,
S1,2020,6,11,0,46,24,45.392361,-71.918655,198.89999,14,66.5,19.9,60,614.4,1717,6.406548,2166,915,341,3557,OK,,,
S2,2020,6,11,0,46,26,45.392227,-71.91864,198.89999,14,66.5,19.9,60,614.4,3218,2.192057,1663,555,229,2581,OK,,,
S3,2020,6,11,0,46,29,45.392033,-71.918617,198.7,14,66.5,19.9,60,614.4,1650,0.300103,106,48,24,179,UE,,,
S4,2020,6,11,0,46,31,45.391903,-71.918602,198.3,20,66.5,19.9,60,614.4,2926,0.274007,215,80,48,320,UE,,,
S5,2020,6,11,0,46,34,45.391724,-71.918587,197.89999,20,66.5,19.9,60,614.4,1628,0.260959,99,47,30,166,UE,,,
S6,2020,6,11,0,46,36,45.391609,-71.918571,197.8,20,66.5,19.9,60,614.4,1903,0.63935,275,111,50,446,UE,,,
S1,2020,6,11,0,46,38,45.391441,-71.918549,197.60001,20,66.5,19.9,60,614.4,1624,5.193088,1252,606,207,2216,OK,,,
S2,2020,6,11,0,46,41,45.391323,-71.918541,197.3,20,66.5,19.9,60,614.4,5543,0.626302,1330,393,191,1935,OK,,,
S3,2020,6,11,0,46,43,45.391155,-71.918526,196.89999,20,66.5,19.9,60,614.4,1634,1.304796,381,172,64,735,UE,,,
S4,2020,6,11,0,46,46,45.391041,-71.91851,196.60001,20,66.6,20,60,614.4,5777,0.156576,442,139,86,635,UE,,,
S5,2020,6,11,0,46,48,45.390923,-71.918503,196.3,20,66.5,19.9,60,614.4,1626,0.469727,192,92,63,325,UE,,,
S6,2020,6,11,0,46,51,45.390743,-71.91848,196.10001,20,66.5,19.9,60,614.4,1913,0.861165,375,151,68,607,UE,,,
S1,2020,6,11,0,46,53,45.390625,-71.918465,196,20,66.5,19.9,60,614.4,1650,1.135173,262,133,51,487,UE,,,
S2,2020,6,11,0,46,56,45.39045,-71.918449,195.60001,20,66.5,19.9,60,614.4,5699,0.404487,991,293,149,1428,OK,,,
S3,2020,6,11,0,46,58,45.390327,-71.918442,195.39999,20,66.5,19.9,60,614.4,1646,6.028157,1315,663,214,2380,OK,,,
S4,2020,6,11,0,47,1,45.390152,-71.918419,195.3,20,66.4,19.9,60,614.4,4034,0,442,126,75,613,UE,,,
S5,2020,6,11,0,47,3,45.390041,-71.918411,195.10001,20,66.5,20,60,614.4,2079,0.548014,336,142,99,541,UE,,,
S6,2020,6,11,0,47,5,45.389877,-71.918388,195.10001,20,66.4,19.9,60,614.4,1746,1.082981,398,168,72,655,UE,,,
S1,2020,6,11,0,47,8,45.389767,-71.918381,194.89999,20,66.4,19.9,60,614.4,1659,0.613254,146,75,32,268,UE,,,
S2,2020,6,11,0,47,10,45.389606,-71.918365,195.3,20,66.3,19.9,60,614.4,5350,0.756782,1410,429,220,2072,OK,,,
S3,2020,6,11,0,47,13,45.389496,-71.91835,195.60001,20,66.3,19.9,60,614.4,1640,7.789631,1720,859,273,3096,OK,,,
S4,2020,6,11,0,47,15,45.389389,-71.918335,195.7,20,66.3,19.9,60,614.4,5185,0.63935,1098,342,183,1592,OK,,,
S5,2020,6,11,0,47,18,45.389225,-71.918312,196,20,66.3,20,60,614.4,1645,0.274007,100,46,26,164,UE,,,
S6,2020,6,11,0,47,20,45.389103,-71.918297,196.10001,20,66.3,20,60,614.4,1763,1.304796,493,207,90,808,UE,,,
S1,2020,6,11,0,47,23,45.388931,-71.918282,196.3,20,66.3,20,60,614.4,1704,0.365343,90,48,24,164,UE,,,
S2,2020,6,11,0,47,25,45.388824,-71.918274,196.3,20,66.2,20,60,614.4,5599,0.378391,835,256,142,1207,OK,,,
S3,2020,6,11,0,47,27,45.388664,-71.918274,196.2,20,66.2,20,60,614.4,2914,3.535997,3008,1181,842,4740,OK,,,
S4,2020,6,11,0,47,30,45.388557,-71.918304,196.3,20,66.2,20,60,614.4,2111,5.636718,1605,949,743,2900,OK,,,
S5,2020,6,11,0,47,32,45.388401,-71.918419,196.3,20,66.1,20,60,614.4,1621,1.657091,635,307,206,1058,OK,,,
S6,2020,6,11,0,47,35,45.38829,-71.918488,196.89999,20,66.1,19.9,60,614.4,1644,3.222846,1049,534,348,1806,OK,,,
S1,2020,6,11,0,47,37,45.388119,-71.918541,197.60001,20,66,19.9,60,614.4,2255,0.195719,56,34,27,97,UE,,,
S2,2020,6,11,0,47,40,45.388008,-71.918549,199.60001,20,66.1,20,60,614.4,1833,1.187364,495,205,97,812,UE,,,
S3,2020,6,11,0,47,42,45.387897,-71.918541,200.7,20,66,19.9,60,614.4,1953,1.291748,468,263,223,756,OK,,,
S4,2020,6,11,0,47,45,45.38773,-71.918541,202.2,20,65.9,19.9,60,614.4,53591,854.36731,1585,410,259,2200,OK,,,
S5,2020,6,11,0,47,47,45.387608,-71.918526,204.3,15,66,20,60,614.4,1666,0.443631,114,59,29,203,UE,,,
S6,2020,6,11,0,47,50,45.387421,-71.918503,207.3,20,65.9,19.9,60,614.4,1737,1.657091,608,258,112,998,OK,,,
S2,2020,6,11,0,47,54,45.387157,-71.918488,211.2,20,65.9,20,60,614.4,1735,0.430583,171,74,38,285,UE,,,
S3,2020,6,11,0,47,57,45.387077,-71.91848,212.2,20,65.9,20,60,614.4,1815,0.169623,66,36,30,100,UE,,,
S4,2020,6,11,0,47,59,45.387001,-71.918472,212.2,20,65.9,20,60,614.4,62598,853.38873,1830,499,446,2573,OK,,,
S5,2020,6,11,0,48,2,45.386967,-71.918465,213.8,20,65.9,20,60,614.4,60803,854.92841,2025,639,499,2916,OK,,,
S6,2020,6,11,0,48,4,45.386925,-71.918457,214.3,15,65.8,20,60,614.4,1999,0.965549,264,154,113,476,OK,,,
S1,2020,6,11,0,48,7,45.386852,-71.918335,214.89999,20,65.8,20,60,614.4,3101,1.200412,249,175,141,474,OK,,,
S2,2020,6,11,0,48,9,45.386848,-71.918198,215,20,65.8,20,60,614.4,1780,1.187364,598,267,186,998,OK,,,
S3,2020,6,11,0,48,12,45.386845,-71.917992,216.2,20,65.8,20,60,614.4,1735,2.035482,660,354,257,1183,OK,,,
S4,2020,6,11,0,48,14,45.386852,-71.917854,216.60001,20,65.7,19.9,60,614.4,1620,3.079319,1287,633,471,2205,OK,,,
S5,2020,6,11,0,48,17,45.386856,-71.917641,217.5,20,65.8,20,60,614.4,2123,1.552707,948,396,270,1522,OK,,,
S6,2020,6,11,0,48,19,45.386864,-71.917496,217.8,20,65.7,20,60,614.4,1792,0.260959,84,46,34,147,UE,,,
S1,2020,6,11,0,48,21,45.386871,-71.917267,218.2,20,65.7,20,60,614.4,2809,0.208767,42,29,22,83,UE,,,
S2,2020,6,11,0,48,24,45.386875,-71.917107,218.5,20,65.7,20,60,614.4,1673,0.76983,344,159,109,584,OK,,,
S3,2020,6,11,0,48,26,45.386879,-71.916878,218.89999,20,65.7,20,60,614.4,3624,3.744764,480,417,294,1199,OK,,,
S4,2020,6,11,0,48,29,45.386879,-71.916733,219.3,20,65.7,20,60,614.4,3099,0.626302,528,197,125,800,OK,,,
S5,2020,6,11,0,48,31,45.386875,-71.91658,219.60001,20,65.7,20,60,614.4,1636,0.965549,229,114,42,408,UE,,,
S6,2020,6,11,0,48,34,45.386871,-71.916374,220,20,65.7,20,60,614.4,1620,0.482775,152,73,39,255,UE,,,
S1,2020,6,11,0,48,36,45.386871,-71.916229,220.5,15,65.7,20,60,614.4,1718,4.60593,879,477,156,1601,OK,,,
S2,2020,6,11,0,48,39,45.386871,-71.916016,221.5,20,65.7,20,60,614.4,3080,2.518256,1825,619,261,2847,OK,,,
S3,2020,6,11,0,48,41,45.386868,-71.915871,222.10001,20,65.6,20,60,614.4,1667,0.300103,113,51,28,187,UE,,,
S4,2020,6,11,0,48,43,45.386868,-71.915672,223.10001,20,65.6,20,60,614.4,2771,1.591851,1096,399,207,1723,OK,,,
S5,2020,6,11,0,48,46,45.386864,-71.915535,223.60001,15,65.6,20,60,614.4,1641,4.527642,1318,587,206,2251,OK,,,
S6,2020,6,11,0,48,48,45.386864,-71.915337,223.60001,15,65.5,20,60,614.4,1621,0.76983,225,106,47,385,UE,,,
S1,2020,6,11,0,48,51,45.38686,-71.915199,224.5,15,65.6,20,60,614.4,1742,0.456679,114,62,35,203,UE,,,
S2,2020,6,11,0,48,53,45.38686,-71.915001,225,15,65.5,20,60,614.4,3203,0.613254,523,190,113,799,OK,,,
S3,2020,6,11,0,48,56,45.386856,-71.914856,225.5,15,65.5,19.9,60,614.4,1685,0.287055,105,55,41,173,UE,,,
S4,2020,6,11,0,48,58,45.386856,-71.914703,226.10001,15,65.5,20,60,614.4,2236,7.763536,2032,1239,957,4032,OK,,,
S5,2020,6,11,0,49,1,45.386852,-71.914467,227,20,65.5,20,60,614.4,1624,10.333983,4021,2004,1455,6805,OK,,,
S6,2020,6,11,0,49,3,45.386848,-71.914299,227.3,20,65.5,20,60,614.4,2256,0.404487,106,65,50,188,UE,,,
S1,2020,6,11,0,49,6,45.386848,-71.91404,227.8,20,65.5,20,60,614.4,2700,0.561062,110,76,55,201,UE,,,
S2,2020,6,11,0,49,8,45.386845,-71.913872,228.2,20,65.5,20,60,614.4,1625,0.887261,327,163,113,545,OK,,,
S3,2020,6,11,0,49,10,45.386841,-71.913612,228.60001,20,65.4,20,60,614.4,2037,0.600206,165,97,72,301,UE,,,
S4,2020,6,11,0,49,13,45.386841,-71.913437,228.5,20,65.4,20,60,614.4,3341,1.931098,290,231,167,645,OK,,,
S5,2020,6,11,0,49,15,45.386833,-71.913185,228.5,20,65.4,20,60,614.4,3484,3.183702,465,379,277,1072,OK,,,
S6,2020,6,11,0,49,18,45.386833,-71.913017,229.2,15,65.4,20,60,614.4,4279,0.456679,47,48,34,116,UE,,,
S2,2020,6,11,0,49,23,45.386822,-71.912605,229.7,15,65.3,20,60,614.4,3271,1.40918,270,197,157,606,OK,,,
S3,2020,6,11,0,49,25,45.386814,-71.912437,229.8,15,65.3,20,60,614.4,1693,0.391439,133,70,50,224,UE,,,
S4,2020,6,11,0,49,28,45.386806,-71.912186,230.5,15,65.3,20,60,614.4,1770,1.970242,963,429,291,1587,OK,,,
S5,2020,6,11,0,49,30,45.386799,-71.912025,231,15,65.3,19.9,60,614.4,1989,3.066271,833,485,354,1504,OK,,,
S6,2020,6,11,0,49,33,45.386787,-71.911774,231.60001,14,65.3,20,60,614.4,1624,3.405517,1268,631,441,2141,OK,,,
S1,2020,6,11,0,49,35,45.386784,-71.911606,232.10001,20,65.3,20,60,614.4,2356,3.862196,1058,650,528,1936,OK,,,
S2,2020,6,11,0,49,37,45.386772,-71.911346,232.39999,20,65.3,20,60,614.4,3205,3.248942,2962,1124,769,4677,OK,,,
S3,2020,6,11,0,49,40,45.386765,-71.911171,232.7,20,65.2,20,60,614.4,1628,0.287055,110,52,32,179,UE,,,
S4,2020,6,11,0,49,42,45.386768,-71.910912,233.10001,20,65.2,20,60,614.4,5133,0.326199,552,175,98,787,UE,,,
S6,2020,6,11,0,49,47,45.386799,-71.910599,233.60001,20,65.2,20,60,614.4,1620,0.300103,91,44,23,155,UE,,,
S1,2020,6,11,0,49,50,45.386852,-71.91037,233.89999,20,65.1,20,60,614.4,2289,1.604899,404,250,191,670,OK,,,
S2,2020,6,11,0,49,52,45.386906,-71.910225,233.8,15,65.1,20,60,614.4,1761,4.423258,2172,973,671,3631,OK,,,
S3,2020,6,11,0,49,55,45.387012,-71.910019,233.2,20,65.1,20,60,614.4,1625,0.730686,451,224,206,654,OK,,,
S4,2020,6,11,0,49,57,45.387096,-71.909882,232.5,14,65.1,20,60,614.4,1921,1.2787,737,322,233,1177,OK,,,
S5,2020,6,11,0,49,59,45.387234,-71.909653,232.39999,15,65.1,20,60,614.4,2630,0.50887,143,90,77,218,UE,,,
S6,2020,6,11,0,50,2,45.387325,-71.909515,232.10001,15,65.1,20,60,614.4,2067,1.800618,485,287,214,860,OK,,,
S1,2020,6,11,0,50,4,45.387463,-71.909286,232.10001,15,65.1,20,60,614.4,1763,9.094428,4216,1865,1199,6832,OK,,,
S2,2020,6,11,0,50,7,45.38755,-71.909142,232.10001,15,65.1,20,60,614.4,1775,2.857503,1397,621,419,2279,OK,,,
S3,2020,6,11,0,50,9,45.387688,-71.908928,231.8,15,65.1,20,60,614.4,1633,2.713976,651,322,121,1159,OK,,,
S4,2020,6,11,0,50,12,45.387775,-71.908783,231.39999,15,65,20,60,614.4,2317,1.056885,750,313,231,1203,OK,,,
S5,2020,6,11,0,50,14,45.387863,-71.908638,231.3,15,65,20,60,614.4,4011,0.665446,126,97,83,224,UE,,,
S6,2020,6,11,0,50,17,45.387993,-71.908432,231,15,65,20,60,614.4,1640,2.439968,933,475,354,1602,OK,,,
S1,2020,6,11,0,50,19,45.388073,-71.908302,230.8,15,65,20,60,614.4,2337,3.90134,1243,744,644,2258,OK,,,
S2,2020,6,11,0,50,22,45.388199,-71.908112,231,15,65,20,60,614.4,2301,0.808973,583,245,184,915,OK,,,
S3,2020,6,11,0,50,24,45.388279,-71.907982,230.8,15,65,20,60,614.4,1800,0.548014,367,171,148,567,OK,,,
S4,2020,6,11,0,50,26,45.388401,-71.907768,230.2,15,65,20,60,614.4,1717,7.306857,3437,1561,1076,5989,OK,,,
S5,2020,6,11,0,50,29,45.388481,-71.907631,230,15,65.1,20,60,614.4,1881,0.548014,167,94,70,286,UE,,,
S6,2020,6,11,0,50,31,45.388592,-71.90741,230,15,65.1,20,60,614.4,1795,0.326199,100,55,39,172,UE,,,
S1,2020,6,11,0,50,34,45.388672,-71.907257,229.5,15,65.2,20,60,614.4,1716,0.835069,174,94,37,307,UE,,,
S2,2020,6,11,0,50,36,45.388744,-71.907104,228.8,15,65.2,20,60,614.4,1622,0.534966,270,133,110,405,OK,,,
S3,2020,6,11,0,50,39,45.388851,-71.906891,228.10001,15,65.3,20.1,60,614.4,1620,0.835069,316,155,106,521,OK,,,
S4,2020,6,11,0,50,41,45.38892,-71.906746,227.7,15,65.3,20,60,614.4,2374,4.175347,2233,812,323,3540,OK,,,
S5,2020,6,11,0,50,44,45.389027,-71.906548,227.10001,15,65.3,20,60,614.4,1682,2.661784,554,291,103,1007,OK,,,
S6,2020,6,11,0,50,46,45.389099,-71.906418,225.89999,14,65.3,20,60,614.4,1622,0.63935,192,90,41,326,UE,,,
S1,2020,6,11,0,50,49,45.389217,-71.906227,225.3,14,65.4,20,60,614.4,1657,0.691542,164,84,35,290,UE,,,
S2,2020,6,11,0,50,51,45.389297,-71.90609,224.7,15,65.4,20,60,614.4,1967,3.288086,2009,879,660,3023,OK,,,
S3,2020,6,11,0,50,53,45.389412,-71.905899,223.7,14,65.4,20,60,614.4,15204,854.74573,377,98,83,513,UE,,,
S4,2020,6,11,0,50,56,45.389484,-71.905777,223.10001,14,65.5,20,60,614.4,55913,854.6283,777,229,201,1115,OK,,,
S5,2020,6,11,0,50,58,45.389587,-71.905609,223.10001,14,65.5,20,60,614.4,2225,1.905002,362,234,144,692,OK,,,
S6,2020,6,11,0,51,1,45.38966,-71.905495,221,14,65.5,20,60,614.4,2046,1.082981,548,220,117,889,OK,,,
S1,2020,6,11,0,51,3,45.389736,-71.905373,220.3,15,65.5,20,60,614.4,1743,1.761474,362,199,84,688,UE,,,
S2,2020,6,11,0,51,6,45.38987,-71.90519,219.89999,14,65.5,20,60,614.4,3592,1.448323,1448,524,335,2232,OK,,,
S3,2020,6,11,0,51,8,45.389969,-71.90506,220,15,65.5,20,60,614.4,1649,0.260959,106,49,30,167,UE,,,
S4,2020,6,11,0,51,11,45.390114,-71.904839,218.89999,15,65.5,20,60,614.4,4062,1.043837,1139,376,195,1597,OK,,,
S5,2020,6,11,0,51,13,45.390202,-71.904694,218.3,15,65.5,20,60,614.4,1624,6.837131,1678,813,292,2967,OK,,,
S6,2020,6,11,0,51,15,45.390327,-71.90451,217.8,15,65.5,20,60,614.4,1620,0.391439,122,58,29,209,UE,,,
S1,2020,6,11,0,51,18,45.390419,-71.904366,217.60001,14,65.5,20,60,614.4,1716,7.058946,2386,1009,378,3975,OK,,,
S2,2020,6,11,0,51,20,45.390568,-71.904152,217.60001,14,65.5,20,60,614.4,4741,1.591851,2207,696,355,3325,OK,,,
