Lambda,Intensity
817.00,4.1695E-002
817.50,4.1648E-002
818.00,4.1926E-002
818.50,4.2055E-002
819.00,4.2022E-002
819.50,4.2034E-002
820.00,4.2258E-002
820.50,4.2502E-002
821.00,4.2435E-002
821.50,4.2247E-002
822.00,4.2219E-002
822.50,4.2322E-002
823.00,4.2473E-002
823.50,4.2343E-002
824.00,4.2133E-002
824.50,4.2313E-002
825.00,4.2454E-002
825.50,4.2628E-002
826.00,4.2720E-002
826.50,4.2789E-002
827.00,4.2718E-002
827.50,4.2764E-002
828.00,4.2707E-002
828.50,4.2488E-002
829.00,4.2544E-002
829.50,4.2853E-002
830.00,4.3220E-002
830.50,4.3448E-002
831.00,4.3400E-002
831.50,4.3197E-002
832.00,4.3109E-002
832.50,4.3078E-002
833.00,4.2929E-002
833.50,4.2833E-002
834.00,4.2829E-002
834.50,4.2769E-002
835.00,4.2706E-002
835.50,4.2798E-002
836.00,4.2923E-002
836.50,4.2997E-002
837.00,4.3131E-002
837.50,4.3494E-002
838.00,4.3650E-002
838.50,4.3502E-002
839.00,4.3332E-002
839.50,4.3498E-002
840.00,4.3784E-002
840.50,4.3813E-002
841.00,4.3823E-002
841.50,4.3731E-002
842.00,4.3774E-002
842.50,4.3651E-002
843.00,4.3456E-002
843.50,4.3339E-002
844.00,4.3403E-002
844.50,4.3616E-002
845.00,4.3996E-002
845.50,4.4093E-002
846.00,4.4092E-002
846.50,4.4086E-002
847.00,4.4045E-002
847.50,4.3854E-002
848.00,4.3811E-002
848.50,4.4021E-002
849.00,4.4098E-002
849.50,4.4335E-002
850.00,4.4545E-002
850.50,4.4296E-002
851.00,4.4368E-002
851.50,4.4531E-002
852.00,4.4772E-002
852.50,4.4636E-002
853.00,4.4264E-002
