lat,lon,MSI,SLI,IPI
4.542275999999999669e+01,-7.195227099999999609e+01,5.633785214946840370e-02,1.836038124393111204e-01,5.583102523463936429e-01
4.542282500000000312e+01,-7.195136300000000062e+01,1.744674940412592745e-01,3.294691460507928049e-01,6.549811128462246224e-01
4.542289000000000243e+01,-7.195031000000000176e+01,1.644660156250000727e-01,3.180890624999994643e-01,5.974949218750009727e-01
4.542232899999999773e+01,-7.195005000000000450e+01,4.107693115234375414e-01,6.596572021484374826e-01,1.447588110351559099e+00
4.542183299999999946e+01,-7.194992799999999988e+01,4.067111111111113564e-01,6.377296296296297573e-01,1.219851851851850189e+00
4.542113100000000259e+01,-7.194982100000000003e+01,1.119851651139019966e-01,2.013629872911755214e-01,4.998150636646419009e-01
4.542052100000000081e+01,-7.194966099999999187e+01,2.634180009307357517e-01,4.507514394958929138e-01,7.055536543952114492e-01
4.541995200000000210e+01,-7.194925699999998869e+01,3.019702963982412447e-01,4.932800040280613807e-01,7.270191534356009733e-01
4.541940699999999964e+01,-7.194884499999999150e+01,1.236513546288012799e-01,2.123458055960627533e-01,4.943854220177015257e-01
4.541870499999999566e+01,-7.194873800000000585e+01,1.109568073306156366e-01,1.992115941296268566e-01,4.987373137799449019e-01
4.541796099999999825e+01,-7.194898200000000088e+01,1.152189870732821531e-01,2.050169827947199153e-01,5.074751492944922227e-01
4.541749999999999687e+01,-7.194926499999999692e+01,1.130803032512032180e-01,2.206597317393199642e-01,5.280351071584790112e-01
4.541746899999999698e+01,-7.195012699999999484e+01,1.109898851155665112e-01,2.123838766727716987e-01,5.265142825611293098e-01
4.541743900000000167e+01,-7.195110300000000336e+01,3.660070003070592382e-02,1.161889194678316084e-01,5.880522371087280042e-01
4.541755300000000517e+01,-7.195194200000000251e+01,4.108626373932159348e-01,6.073255419205838557e-01,8.386588251662634441e-01
4.541743100000000055e+01,-7.195211000000000467e+01,1.033007463895373457e-01,2.136788810013843243e-01,5.324562804799373161e-01
4.541744200000000120e+01,-7.195140800000000070e+01,2.194054563040513939e-01,3.960522473827945422e-01,7.652294151115150989e-01
4.541747999999999763e+01,-7.195045500000000516e+01,1.508806554392355670e-01,2.867862084660892652e-01,6.354497951752393625e-01
4.541750300000000351e+01,-7.194947100000000262e+01,1.280730126254895351e-01,2.129268639285890607e-01,4.948917023378798241e-01
4.541727099999999950e+01,-7.194903599999999244e+01,1.061785921658281451e-01,2.027954276075802920e-01,5.217199288726308559e-01
4.541670999999999481e+01,-7.194898200000000088e+01,6.707513225377226274e-02,1.502788671427403022e-01,5.554892434523268641e-01
4.541661799999999971e+01,-7.194960799999999779e+01,1.697498658112367442e-01,2.927477466663497285e-01,5.136988527432495566e-01
4.541658799999999729e+01,-7.195037099999998986e+01,2.311091466360574165e-01,3.687269873016942867e-01,5.161538401881489158e-01
4.541657599999999917e+01,-7.195104999999999507e+01,1.499120820197369364e-01,2.481024619429923472e-01,4.951760373551654659e-01
4.541656500000000563e+01,-7.195175899999999558e+01,1.267713097076298423e-01,2.106359911550459429e-01,4.978079088483089443e-01
4.541655000000000086e+01,-7.195254500000000064e+01,4.360992203770719389e-02,1.465978575100382875e-01,5.751883837800000343e-01
4.541644699999999801e+01,-7.195324699999999041e+01,1.831648745648012389e-01,3.435732662496135958e-01,6.602511201440601774e-01
4.541585500000000053e+01,-7.195324699999999041e+01,2.054492709898571023e-01,3.780671898478584758e-01,9.111572748403431454e-01
4.541520700000000232e+01,-7.195325499999999863e+01,1.757045349121099109e-01,3.304907958984373284e-01,6.826084045410163448e-01
4.541468400000000116e+01,-7.195326999999998918e+01,2.680993183334227092e-01,4.636632781345706444e-01,9.421922845081538433e-01
4.541407000000000238e+01,-7.195329999999999870e+01,4.251516693115234835e-01,6.034542510986327102e-01,7.380520660400402555e-01
4.541347100000000125e+01,-7.195331600000000094e+01,3.245664371870734533e-01,5.259513142922165319e-01,8.770925352753748960e-01
4.541282299999999594e+01,-7.195332299999999748e+01,2.090218381344312037e-01,3.864595072702330381e-01,1.037083430452674815e+00
4.541245700000000340e+01,-7.195253800000000410e+01,1.777321372226513541e-01,3.332491960659256236e-01,8.370745527172638312e-01
4.541190300000000235e+01,-7.195228600000000085e+01,1.393574114407819531e-01,2.699410947645268788e-01,1.087219739870138202e+00
4.541159799999999791e+01,-7.195289599999999552e+01,1.439549155235043676e-01,1.017936064382145567e-01,9.542305918018922917e-01
4.541159799999999791e+01,-7.195371999999998991e+01,1.234901864366321211e-01,1.830705085575812241e-01,7.214455461443844975e-01
4.541169000000000011e+01,-7.195430799999999749e+01,3.257725030500461250e-01,5.236451268441770779e-01,8.189458337001771504e-01
4.541214000000000084e+01,-7.195432300000000225e+01,2.952695466746387831e-01,4.961521680363316644e-01,9.364379131258906419e-01
4.541247899999999760e+01,-7.195431500000000824e+01,2.646900405799957889e-01,4.522276696744971236e-01,7.065188391579337868e-01
4.541292199999999468e+01,-7.195430799999999749e+01,2.498279406250000223e-01,4.360496624999994353e-01,7.735031406250016950e-01
4.541346000000000060e+01,-7.195431500000000824e+01,2.828821866147387398e-01,4.730165313396275106e-01,7.235045047823374098e-01
4.541400099999999895e+01,-7.195426899999999648e+01,2.788914921296298255e-01,4.730112273148145974e-01,8.382541967592573862e-01
4.541460399999999709e+01,-7.195426899999999648e+01,2.790914597222221571e-01,4.757290662037039208e-01,9.046937662037035643e-01
4.541527899999999818e+01,-7.195426199999999994e+01,3.252185495626823686e-01,5.279170918367339649e-01,8.988264577259470478e-01
4.541569099999999537e+01,-7.195477300000000298e+01,1.890185844759583178e-01,3.512092939988724627e-01,7.694621924305029559e-01
4.541548199999999724e+01,-7.195527599999999779e+01,1.327179237849912541e-01,2.508426523006377362e-01,5.804844713892358676e-01
4.541540900000000391e+01,-7.195500899999998978e+01,3.492759753372421949e-01,5.772221980195986202e-01,1.277924623805813287e+00
4.541543200000000269e+01,-7.195526099999999303e+01,1.369964041303964875e-01,2.606156163712645135e-01,5.900049802252333997e-01
4.541487100000000510e+01,-7.195529899999999657e+01,3.039167828124998971e-01,5.205441421875003360e-01,1.235184317187498326e+00
4.541434500000000440e+01,-7.195530699999999058e+01,1.960212327999998339e-01,3.621412967999992905e-01,7.830727064000009285e-01
4.541392100000000198e+01,-7.195531499999999880e+01,1.480089434287789052e-01,2.939600773575983261e-01,1.249808186548680755e+00
4.541331900000000132e+01,-7.195533000000000357e+01,1.343943037938067908e-01,2.510834999823310376e-01,6.016394524726700332e-01
4.541271199999999908e+01,-7.195534499999999412e+01,2.133158504971160996e-01,3.875587444938259907e-01,7.708124026631169023e-01
4.541204799999999864e+01,-7.195534499999999412e+01,3.435166657947387181e-01,5.511675947705167999e-01,9.573362033948202843e-01
4.541158300000000025e+01,-7.195561999999999614e+01,1.872133422851566253e-01,3.483783691406243666e-01,7.850616149902358565e-01
4.541164400000000256e+01,-7.195633700000000488e+01,1.121618904011277840e-01,1.675053051321220288e-01,8.628991493348183717e-01
4.541214799999999485e+01,-7.195636000000000365e+01,2.491457225705079326e-01,4.382919127612809884e-01,8.991135906864742289e-01
4.541280400000000128e+01,-7.195635199999999543e+01,2.791130836478704635e-01,4.839608343727892503e-01,1.111011973454720358e+00
4.541346000000000060e+01,-7.195635199999999543e+01,1.800833382812500050e-01,3.379582406249990179e-01,6.767541183593750453e-01
4.541405499999999762e+01,-7.195635199999999543e+01,1.895351379644464318e-01,3.520900729870135581e-01,7.381857980854911183e-01
4.541478299999999990e+01,-7.195632200000000012e+01,1.736149344686533924e-01,3.291844700448001149e-01,9.828795927595508353e-01
4.541501599999999428e+01,-7.195687900000000070e+01,2.374414054526897688e-01,4.230006123341596425e-01,9.032673275987748163e-01
4.541503900000000016e+01,-7.195774099999999862e+01,3.416710399348666938e-01,5.435710529615309650e-01,8.710125609607177743e-01
4.541452400000000011e+01,-7.195793899999999610e+01,2.203915791633080934e-01,4.011809041116587427e-01,9.715558992776318625e-01
4.541389099999999956e+01,-7.195793899999999610e+01,9.838695696017640824e-02,1.905324513538158016e-01,5.104882195556590396e-01
4.541328800000000143e+01,-7.195809200000000772e+01,1.895120937640871750e-01,3.520339419984970242e-01,7.862336048084164197e-01
4.541329199999999844e+01,-7.195893900000000087e+01,2.829858778657982077e-01,4.725890952804534528e-01,7.111570545634582352e-01
4.541373400000000515e+01,-7.195903800000000672e+01,3.869546026792106685e-01,6.003499189602785613e-01,1.007708431900250279e+00
4.541418099999999924e+01,-7.195904499999998905e+01,2.494434435174753828e-01,4.366337904266486269e-01,8.204265681087741235e-01
4.541481799999999680e+01,-7.195902300000000196e+01,1.423484987785840206e-01,2.649316417932328083e-01,7.073272767155276419e-01
4.541542100000000204e+01,-7.195903800000000672e+01,5.616418617430463112e-02,1.348467669868873564e-01,5.648820122064210913e-01
4.541541699999999793e+01,-7.195967900000000839e+01,2.353055794514001819e-01,4.209202320179961099e-01,9.344228815648869535e-01
4.541499699999999962e+01,-7.196005200000000457e+01,1.790374782986109414e-01,3.355987702546296969e-01,8.505313603153932256e-01
4.541425699999999921e+01,-7.196006800000000680e+01,1.697155992073186015e-01,3.195632528585756749e-01,7.076435839444719100e-01
4.541354400000000169e+01,-7.196008299999999736e+01,1.358505082485831350e-01,2.536931441932259723e-01,6.119417299849216896e-01
4.541329999999999956e+01,-7.196045699999999101e+01,1.267370637176604697e-01,2.161760763203230962e-01,6.669914551548932202e-01
4.541357399999999700e+01,-7.196106699999999989e+01,2.930756086893134826e-01,4.937100889342469490e-01,9.393182716139372168e-01
4.541428400000000210e+01,-7.196113599999999622e+01,2.082642279915439820e-01,3.802452142005114943e-01,7.529364371591875660e-01
4.541458099999999831e+01,-7.196160899999999572e+01,2.773766064382977570e-01,4.866702565741003461e-01,1.224012628205614295e+00
4.541443999999999903e+01,-7.196155500000000416e+01,3.753101175291547742e-01,5.974210869169094273e-01,1.135822207543731199e+00
4.541427999999999798e+01,-7.196115899999999499e+01,1.984281617525022190e-01,3.670944702001073257e-01,8.906378741831209034e-01
4.541356700000000046e+01,-7.196108999999999867e+01,1.516585879054327402e-01,2.850039241293285119e-01,7.325014164074574730e-01
4.541348299999999938e+01,-7.196108999999999867e+01,1.966779561448469549e-01,3.655902368420909099e-01,9.491785117174811326e-01
4.541326099999999855e+01,-7.196098299999999881e+01,3.722680142687276872e-01,5.699168682602813174e-01,8.229344950592492047e-01
4.541279600000000016e+01,-7.196085399999999765e+01,2.342937272197115339e-01,4.204513048549354259e-01,9.680433262866281474e-01
4.541260100000000222e+01,-7.196025099999999952e+01,2.454776063100135852e-01,4.429063100137169418e-01,1.183809567901234150e+00
4.541257900000000092e+01,-7.195935099999999807e+01,2.398629936267379081e-01,4.254314499492592994e-01,8.707557105662391272e-01
4.541260900000000333e+01,-7.195877099999999871e+01,2.671892552879612248e-01,4.551175836401830654e-01,7.085069630858407130e-01
4.541255999999999915e+01,-7.195800799999999242e+01,2.442831548674612163e-01,4.321686733132759084e-01,9.069772695938742579e-01
4.541196400000000466e+01,-7.195796999999998889e+01,2.007324352000002810e-01,3.771642751999995102e-01,1.138425369600001513e+00
4.541192199999999701e+01,-7.195853400000000022e+01,1.986557864179615551e-01,3.660756270894074405e-01,7.547300701481280960e-01
4.541192600000000112e+01,-7.195947300000000268e+01,2.349546675502566240e-01,4.173400336200667748e-01,7.909834316740993465e-01
4.541193400000000224e+01,-7.196039600000000291e+01,9.727060980620227948e-02,2.334440013602924191e-01,5.612816990181253018e-01
4.541153700000000271e+01,-7.196067800000000148e+01,1.315886043740605027e-01,2.594531778268214239e-01,5.579720742745117867e-01
4.541099499999999978e+01,-7.196069300000000624e+01,1.169816451524799961e-01,2.223934893035950378e-01,5.308038903959952926e-01
4.541038100000000099e+01,-7.196063199999998972e+01,2.615762827119226808e-01,4.562329108193754479e-01,9.645515117074272560e-01
4.541017500000000240e+01,-7.196004499999999382e+01,2.068060684591300769e-01,3.781328582226541890e-01,7.528047295108533099e-01
4.541017899999999941e+01,-7.195922099999999944e+01,1.407201320267336131e-01,2.619727828119231550e-01,6.695153880847928285e-01
4.541018300000000352e+01,-7.195848800000000267e+01,1.391663541125337522e-01,2.322632689306565190e-01,4.936162629562734772e-01
4.541020999999999930e+01,-7.195793899999999610e+01,2.108844360112885896e-01,3.858081378885216406e-01,6.427861726207093618e-01
4.541021299999999883e+01,-7.195893900000000087e+01,3.709775321890318445e-02,1.143869597016877737e-01,5.878114935767038141e-01
4.541019099999999753e+01,-7.195996099999999274e+01,8.371194213857180433e-02,1.764400673954138465e-01,5.500107503904003714e-01
4.541058699999999959e+01,-7.196049499999999455e+01,2.489593569505815784e-01,4.353780030046563443e-01,7.925243178944492151e-01
4.541116699999999895e+01,-7.196047199999999577e+01,1.331852012063649005e-01,2.549226556150374634e-01,5.727297782733402620e-01
4.541115599999999830e+01,-7.195964800000000139e+01,5.110613737387281752e-02,1.828679261087060581e-01,5.512071904209254747e-01
4.541112899999999541e+01,-7.195879399999999748e+01,9.469907521064879763e-02,1.857507617419733581e-01,5.236003171095311437e-01
4.541112100000000140e+01,-7.195777099999999393e+01,4.808715467709390179e-02,1.714476242727179800e-01,5.586128932038136874e-01
4.541112100000000140e+01,-7.195671800000000928e+01,1.301038525753407393e-01,2.332984528480395170e-01,7.562598790939722981e-01
4.541095399999999671e+01,-7.195609300000000985e+01,1.291767715127257743e-01,2.306207475802164453e-01,6.161283384941937946e-01
4.541055300000000017e+01,-7.195529200000000003e+01,1.409543561253395749e-01,2.735393124914033969e-01,5.792306736481953600e-01
4.541018300000000352e+01,-7.195455200000000673e+01,1.359967278592001394e-01,2.526011135999990387e-01,6.246920892415999127e-01
4.540977900000000034e+01,-7.195374300000000289e+01,2.333631153113483458e-01,4.153943438361038520e-01,8.005076895937706105e-01
4.540938599999999781e+01,-7.195355200000000195e+01,1.718255366907036619e-01,3.227873356088006851e-01,7.489493570423451096e-01
4.540901900000000069e+01,-7.195431500000000824e+01,2.343222303218809310e-01,4.166311475055746172e-01,7.985183889239881871e-01
4.540869500000000158e+01,-7.195502500000000623e+01,2.583228127137949803e-01,4.443257240994507029e-01,6.691545187165783837e-01
4.540831400000000428e+01,-7.195575699999999131e+01,1.988443230733277778e-01,3.682632727985462040e-01,9.187445703387093765e-01
4.540824099999999675e+01,-7.195632200000000012e+01,2.355597986516037023e-01,4.181514987244896453e-01,7.919340652332356179e-01
4.540885200000000310e+01,-7.195634499999999889e+01,1.391316350592223250e-01,2.612373579056141981e-01,6.219469078684363161e-01
4.540916800000000109e+01,-7.195690899999999601e+01,1.302724342585827033e-01,2.364791495567875046e-01,8.155535444593611238e-01
4.540915300000000343e+01,-7.195779399999999271e+01,9.314059006019836939e-02,1.832833539185696470e-01,5.131433047965701100e-01
4.540885499999999553e+01,-7.195801500000000317e+01,3.398110569712894380e-01,5.462492858842538102e-01,9.423308063584037164e-01
4.540826400000000262e+01,-7.195799999999999841e+01,1.806656076924281207e-01,3.391369941961963619e-01,6.700928703459365643e-01
4.540818400000000565e+01,-7.195799300000000187e+01,5.047956618655692340e-01,7.095382544581616546e-01,9.687834876543184315e-01
4.540878699999999668e+01,-7.195801500000000317e+01,1.769345383160715324e-01,3.318610783107209805e-01,8.329439144892014646e-01
4.540911899999999690e+01,-7.195760300000000598e+01,1.882148040414938217e-01,3.505739017366096277e-01,6.934934186066663564e-01
4.540913799999999867e+01,-7.195668000000000575e+01,2.776191593617874931e-01,4.844578083995481066e-01,1.166796231229045855e+00
4.540934000000000026e+01,-7.195634499999999889e+01,1.654178573256163132e-01,3.177951156965190815e-01,6.079648124464829273e-01
4.541003400000000312e+01,-7.195634499999999889e+01,1.659251735088157487e-01,3.124326540742938807e-01,8.062842457171783828e-01
4.541078600000000165e+01,-7.195633700000000488e+01,4.773691868290902418e-01,6.533347345695688091e-01,7.765366510373099551e-01
