S6,2020,2,19,11,27,6,0,0,0,0,30.7,26.5,60,153.6,5066,4.436306,249,189,180,302,OK,,,,,,
S1,2020,2,19,11,27,7,0,0,0,0,30.7,26.5,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,27,9,0,0,0,0,30.7,26.5,60,100.8,4981,86.92675,3227,2429,2313,3997,OK,,,,,,
S3,2020,2,19,11,27,11,0,0,0,0,30.7,26.5,60,100.8,5268,8.191634,333,246,241,407,OK,,,,,,
S4,2020,2,19,11,27,12,0,0,0,0,30.7,26.5,60,50.4,2816,61.874664,1800,1099,1040,1179,OK,,,,,,
S5,2020,2,19,11,27,13,0,0,0,0,30.7,26.5,60,100.8,5405,8.430225,279,222,210,344,OK,,,,,,
S6,2020,2,19,11,27,14,0,0,0,0,30.7,26.5,60,153.6,5094,6.628363,370,281,268,450,OK,,,,,,
S1,2020,2,19,11,27,16,0,0,0,0,30.8,26.6,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,27,17,0,0,0,0,30.8,26.6,60,100.8,4985,86.529099,3207,2416,2300,3979,OK,,,,,,
S3,2020,2,19,11,27,19,0,0,0,0,30.8,26.6,60,100.8,5224,8.271164,332,246,240,405,OK,,,,,,
S4,2020,2,19,11,27,21,0,0,0,0,30.8,26.6,60,50.4,2818,61.874664,1803,1101,1042,1179,OK,,,,,,
S5,2020,2,19,11,27,22,0,0,0,0,30.8,26.6,60,100.8,5426,8.350694,277,221,209,342,OK,,,,,,
S6,2020,2,19,11,27,23,0,0,0,0,30.8,26.6,60,153.6,5083,6.576171,369,280,267,449,OK,,,,,,
S1,2020,2,19,11,27,24,0,0,0,0,30.8,26.6,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,27,26,0,0,0,0,30.8,26.6,60,100.8,4972,86.44957,3205,2413,2296,3974,OK,,,,,,
S3,2020,2,19,11,27,28,0,0,0,0,30.8,26.6,60,100.8,5302,8.271164,332,246,241,406,OK,,,,,,
S4,2020,2,19,11,27,29,0,0,0,0,30.8,26.6,60,50.4,2813,61.874664,1804,1101,1042,1179,OK,,,,,,
S5,2020,2,19,11,27,31,0,0,0,0,30.8,26.6,60,100.8,5426,8.350694,277,221,209,342,OK,,,,,,
S6,2020,2,19,11,27,32,0,0,0,0,30.8,26.6,60,153.6,5094,6.628363,370,281,268,450,OK,,,,,,
S1,2020,2,19,11,27,33,0,0,0,0,30.6,26.5,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,27,35,0,0,0,0,30.6,26.5,60,100.8,4999,82.791168,3064,2310,2200,3800,OK,,,,,,
S3,2020,2,19,11,27,37,0,0,0,0,30.7,26.6,60,100.8,5282,8.112103,327,242,237,399,OK,,,,,,
S4,2020,2,19,11,27,38,0,0,0,0,30.7,26.6,60,50.4,2811,61.874664,1806,1102,1043,1181,OK,,,,,,
S5,2020,2,19,11,27,39,0,0,0,0,30.7,26.6,60,100.8,5500,7.714451,259,206,196,317,OK,,,,,,
S6,2020,2,19,11,27,40,0,0,0,0,30.7,26.6,60,153.6,5091,6.523979,363,276,263,442,OK,,,,,,
S1,2020,2,19,11,30,10,0,0,0,0,30.7,26.6,60,2.4,40943,0,1,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,11,0,0,0,0,30.7,26.6,60,2.4,47060,218631.19,276,6,4,739,UE,,,,,,
S3,2020,2,19,11,30,12,0,0,0,0,30.6,26.8,60,2.4,3942,6.680556,3,3,2,405,UE,,,,,,
S4,2020,2,19,11,30,13,0,0,0,0,30.6,26.8,60,2.4,3688,53.444447,43,32,27,2144,UE,,,,,,
S5,2020,2,19,11,30,14,0,0,0,0,30.6,26.7,60,2.4,49034,218801.55,109,3,2,311,UE,,,,,,
S6,2020,2,19,11,30,15,0,0,0,0,30.6,26.7,60,2.4,45463,218724.7,180,3,2,447,UE,,,,,,
S1,2020,2,19,11,30,16,0,0,0,0,30.5,26.7,60,24,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,17,0,0,0,0,30.5,26.7,60,24,4034,1.002083,6,5,4,16,UE,,,,,,
S3,2020,2,19,11,30,18,0,0,0,0,30.5,26.7,60,24,3474,7.682639,36,32,21,9,UE,,,,,,
S4,2020,2,19,11,30,19,0,0,0,0,30.5,26.7,60,24,3537,57.118748,450,329,276,98,UE,,,,,,
S5,2020,2,19,11,30,20,0,0,0,0,30.5,26.7,60,24,1621,21887.84,2,3,18,7,UE,,,,,,
S6,2020,2,19,11,30,22,0,0,0,0,30.5,26.7,60,24,1649,21887.504,3,2,17,7,UE,,,,,,
S1,2020,2,19,11,30,23,0,0,0,0,30.5,26.7,60,50.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,24,0,0,0,0,30.5,26.7,60,50.4,3854,6.203372,57,54,37,151,UE,,,,,,
S3,2020,2,19,11,30,25,0,0,0,0,30.5,26.7,60,50.4,3547,7.316798,72,64,43,89,UE,,,,,,
S4,2020,2,19,11,30,26,0,0,0,0,30.5,26.7,60,50.4,3521,57.420963,942,690,576,1025,OK,,,,,,
S5,2020,2,19,11,30,27,0,0,0,0,30.5,26.7,60,50.4,4406,1.90873,16,17,12,45,UE,,,,,,
S6,2020,2,19,11,30,28,0,0,0,0,30.5,26.7,60,50.4,3522,2.704034,27,24,16,66,UE,,,,,,
S1,2020,2,19,11,30,30,0,0,0,0,30.5,26.7,60,100.8,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,31,0,0,0,0,30.5,26.7,60,100.8,3882,7.396329,133,127,87,356,UE,,,,,,
S3,2020,2,19,11,30,32,0,0,0,0,30.5,26.7,60,100.8,5552,9.941302,76,138,92,195,UE,,,,,,
S4,2020,2,19,11,30,33,0,0,0,0,30.5,26.7,60,50.4,3519,118.02314,1937,1418,1184,2150,OK,,,,,,
S5,2020,2,19,11,30,35,0,0,0,0,30.5,26.7,60,100.8,4491,3.81746,54,61,42,156,UE,,,,,,
S6,2020,2,19,11,30,36,0,0,0,0,30.5,26.7,60,100.8,3518,3.181217,61,55,36,151,UE,,,,,,
S1,2020,2,19,11,30,37,0,0,0,0,30.5,26.8,60,153.6,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,38,0,0,0,0,30.5,26.8,60,153.6,3878,10.177408,277,265,181,741,OK,,,,,,
S3,2020,2,19,11,30,40,0,0,0,0,30.5,26.8,60,153.6,3511,7.724392,235,207,139,601,OK,,,,,,
S4,2020,2,19,11,30,41,0,0,0,0,30.5,26.8,60,50.4,3509,176.08035,2886,2112,1761,6562,OK,,2869.6,2103.6,1743.6,,FC 3000K
S5,2020,2,19,11,30,42,0,0,0,0,30.5,26.7,60,153.6,4421,5.166992,114,127,87,327,UE,,,,,,
S6,2020,2,19,11,30,44,0,0,0,0,30.5,26.7,60,153.6,3602,4.384114,124,114,75,310,UE,,,,,,
S1,2020,2,19,11,30,45,0,0,0,0,30.5,26.8,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,47,0,0,0,0,30.5,26.8,60,153.6,3845,57.202255,1611,1510,1043,4275,OK,,,,,,
S3,2020,2,19,11,30,49,0,0,0,0,30.5,26.8,60,153.6,3501,7.724392,234,206,138,598,OK,,,,,,
S4,2020,2,19,11,30,50,0,0,0,0,30.5,26.8,60,50.4,3503,176.39848,2886,2112,1759,6560,OK,,,,,,
S5,2020,2,19,11,30,51,0,0,0,0,30.5,26.8,60,614.4,4451,1.865858,164,183,126,472,OK,,,,,,
S6,2020,2,19,11,30,53,0,0,0,0,30.5,26.8,60,614.4,3571,6.471788,731,668,438,1820,OK,,,,,,
S1,2020,2,19,11,30,56,0,0,0,0,30.5,26.8,60,614.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,30,58,0,0,0,0,30.5,26.8,60,153.6,3860,57.09787,1600,1505,1040,4253,OK,,,,,,
S3,2020,2,19,11,31,0,0,0,0,0,30.5,26.8,60,153.6,3508,7.6722,232,205,137,594,OK,,,,,,
S4,2020,2,19,11,31,1,0,0,0,0,30.5,26.8,60,50.4,3498,176.71658,2884,2112,1756,6555,OK,,,,,,
S5,2020,2,19,11,31,3,0,0,0,0,30.5,26.8,60,614.4,4462,7.463433,640,724,495,1855,OK,,,,,,
S6,2020,2,19,11,31,4,0,0,0,0,30.5,26.8,60,614.4,3565,6.602268,744,680,445,1853,OK,,,,,,
