Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S6,2020,5,13,2,13,25,45.387432,-71.985001,242.89999,15,43.7,0.8,60,614.4,1670,0.06524,50,26,27,75,UE,2.20E-01,3.19E-01,,
S2,2020,5,13,2,13,30,45.38728,-71.9851,242.8,15,43.6,0.8,60,614.4,1964,0.247911,75,43,33,125,UE,2.73E-01,4.40E-01,,
S3,2020,5,13,2,13,32,45.387264,-71.985191,243.3,15,43.6,0.8,60,614.4,3479,0.234863,265,104,81,393,UE,1.33E-01,2.70E-01,,
S4,2020,5,13,2,13,35,45.387264,-71.985374,244.10001,15,43.7,0.8,60,614.4,2749,0.13048,44,27,25,61,UE,3.22E-01,4.51E-01,,
S3,2020,5,13,2,13,47,45.387295,-71.985939,244,15,43.6,0.8,60,614.4,2446,0.208767,66,40,35,93,UE,3.13E-01,4.56E-01,,
S4,2020,5,13,2,13,49,45.387257,-71.986061,244.10001,15,43.7,0.8,60,614.4,1928,0.534966,193,108,91,299,UE,2.72E-01,4.25E-01,,
S5,2020,5,13,2,13,52,45.387199,-71.986107,244.39999,15,43.7,0.8,60,614.4,2502,0.430583,112,71,57,202,UE,3.23E-01,4.82E-01,,
S2,2020,5,13,2,13,59,45.386925,-71.986122,244.8,15,43.7,0.8,60,614.4,3937,0.456679,111,79,72,153,UE,3.96E-01,5.21E-01,,
S3,2020,5,13,2,14,2,45.386848,-71.986122,245.5,15,43.7,0.8,60,614.4,2809,0.208767,42,29,22,71,UE,3.49E-01,5.12E-01,,
S4,2020,5,13,2,14,4,45.386768,-71.986122,245.60001,15,43.7,0.8,60,614.4,5077,0.078288,152,58,49,208,UE,1.12E-01,2.34E-01,,
S5,2020,5,13,2,14,7,45.386669,-71.986115,246.2,14,43.7,0.8,60,614.4,3468,0.13048,39,26,24,52,UE,3.65E-01,4.91E-01,,
S2,2020,5,13,2,14,14,45.386379,-71.98613,245.8,15,43.7,0.8,60,614.4,2677,0.091336,97,43,40,122,UE,1.55E-01,2.80E-01,,
S3,2020,5,13,2,14,16,45.386246,-71.986137,245.10001,15,43.7,0.8,60,614.4,2167,0.417535,312,136,110,449,OK,1.64E-01,3.12E-01,,
S4,2020,5,13,2,14,19,45.38615,-71.986145,244.7,15,43.7,0.8,60,614.4,2267,0.391439,288,122,93,431,UE,1.57E-01,3.08E-01,,
S5,2020,5,13,2,14,21,45.386017,-71.986145,243,15,43.7,0.8,60,614.4,3054,0.287055,284,116,94,399,UE,1.41E-01,2.80E-01,,
S2,2020,5,13,2,14,29,45.385742,-71.986176,241.5,15,43.7,0.8,60,614.4,5833,0.06524,208,78,68,273,UE,9.99E-02,2.13E-01,,
S3,2020,5,13,2,14,31,45.385651,-71.986183,241.5,15,43.7,0.8,60,614.4,1967,0.587158,174,100,76,280,UE,2.73E-01,4.41E-01,,
S4,2020,5,13,2,14,34,45.385601,-71.986183,239.89999,15,43.7,0.8,60,614.4,2345,0.887261,225,140,109,399,OK,3.10E-01,4.74E-01,,
S5,2020,5,13,2,14,36,45.385551,-71.986168,239.89999,15,43.7,0.8,60,614.4,2039,0.756782,204,120,89,373,UE,2.78E-01,4.50E-01,,
S6,2020,5,13,2,14,39,45.385509,-71.986031,239,15,43.7,0.8,60,614.4,2147,0.756782,217,129,102,381,OK,2.93E-01,4.55E-01,,
S1,2020,5,13,2,14,41,45.385494,-71.985893,238.5,15,43.7,0.8,60,614.4,2324,0.521918,130,81,62,238,UE,3.08E-01,4.74E-01,,
S2,2020,5,13,2,14,43,45.385483,-71.985657,238.8,15,43.7,0.8,60,614.4,1746,0.822021,250,135,94,451,UE,2.35E-01,4.12E-01,,
S3,2020,5,13,2,14,46,45.385479,-71.985519,238.60001,15,43.7,0.8,60,614.4,1949,0.495822,141,81,60,244,UE,2.69E-01,4.40E-01,,
S4,2020,5,13,2,14,48,45.385468,-71.985359,238,15,43.7,0.8,60,614.4,1667,0.287055,156,74,59,252,UE,1.97E-01,3.55E-01,,
S5,2020,5,13,2,14,51,45.38546,-71.985275,237.7,15,43.7,0.8,60,614.4,1743,0.63935,239,128,102,389,OK,2.48E-01,4.10E-01,,
S6,2020,5,13,2,14,53,45.385456,-71.985153,237.10001,15,43.7,0.8,60,614.4,4305,0.026096,52,22,21,74,UE,1.27E-01,2.41E-01,,
S1,2020,5,13,2,14,56,45.385509,-71.985069,237.8,15,43.7,0.8,60,614.4,2217,0.991645,281,169,135,474,OK,2.99E-01,4.60E-01,,
S2,2020,5,13,2,14,58,45.385639,-71.985039,237.8,15,43.7,0.8,60,614.4,1778,1.40918,669,295,191,1112,OK,1.63E-01,3.31E-01,,
S3,2020,5,13,2,15,1,45.385754,-71.985031,239.2,14,43.7,0.8,60,614.4,1623,1.304796,546,273,209,909,OK,2.16E-01,3.82E-01,,
S4,2020,5,13,2,15,3,45.385929,-71.985023,239.89999,15,43.7,0.8,60,614.4,1636,0.274007,116,59,47,185,UE,2.26E-01,3.87E-01,,
S5,2020,5,13,2,15,6,45.386044,-71.985023,241.10001,15,43.7,0.8,60,614.4,3362,0.678494,152,107,91,255,UE,3.81E-01,5.23E-01,,
S6,2020,5,13,2,15,8,45.386147,-71.985023,241.7,15,43.7,0.8,60,614.4,41996,0,79,33,36,111,UE,7.11E-02,1.43E-01,,
S2,2020,5,13,2,15,13,45.386417,-71.985016,242.89999,14,43.7,0.8,60,614.4,2093,0.169623,126,56,47,192,UE,1.69E-01,3.14E-01,,
S3,2020,5,13,2,15,15,45.386581,-71.985008,243.2,15,43.7,0.8,60,614.4,1990,7.189426,4661,2056,1613,7571,OK,1.70E-01,3.23E-01,,
S4,2020,5,13,2,15,18,45.386696,-71.985001,243.5,15,43.7,0.8,60,614.4,1639,0.313151,120,61,45,196,UE,2.20E-01,3.90E-01,,
S5,2020,5,13,2,15,20,45.386848,-71.984993,243.8,15,43.7,0.8,60,614.4,2090,0.234863,66,39,30,111,UE,2.86E-01,4.53E-01,,
S6,2020,5,13,2,15,23,45.386936,-71.984993,243.8,15,43.7,0.8,60,614.4,2717,0.06524,84,38,37,125,UE,1.55E-01,2.71E-01,,
S1,2020,5,13,2,15,25,45.387047,-71.984993,244,15,43.7,0.8,60,614.4,2298,2.909695,800,488,392,1400,OK,3.06E-01,4.66E-01,,
S2,2020,5,13,2,15,28,45.387131,-71.984993,244.3,15,43.7,0.8,60,614.4,1750,1.14822,548,245,164,902,OK,1.69E-01,3.37E-01,,
S3,2020,5,13,2,15,30,45.387257,-71.984993,244.3,15,43.7,0.8,60,614.4,2421,0.195719,67,40,36,106,UE,3.07E-01,4.44E-01,,
S4,2020,5,13,2,15,33,45.387337,-71.984985,244.8,15,43.7,0.8,60,614.4,1670,0.756782,408,194,158,671,OK,1.98E-01,3.53E-01,,
S5,2020,5,13,2,15,35,45.387447,-71.984985,244.89999,15,43.7,0.8,60,614.4,1628,0.274007,121,61,48,192,UE,2.22E-01,3.84E-01,,
S2,2020,5,13,2,15,43,45.387703,-71.984962,246.10001,14,43.7,0.8,60,614.4,2080,0.326199,105,61,50,163,UE,2.87E-01,4.44E-01,,
S3,2020,5,13,2,15,45,45.387779,-71.984955,246.5,15,43.8,0.8,60,614.4,1754,10.581895,3166,1716,1188,5716,OK,2.35E-01,4.13E-01,,
S4,2020,5,13,2,15,47,45.387875,-71.984955,246.8,15,43.8,0.8,60,614.4,1620,0.221815,100,49,37,159,UE,2.08E-01,3.74E-01,,
S5,2020,5,13,2,15,50,45.387928,-71.984962,246.8,15,43.8,0.8,60,614.4,1630,0.234863,110,53,40,180,UE,2.01E-01,3.67E-01,,
S2,2020,5,13,2,15,57,45.388031,-71.985382,248.8,15,43.8,0.8,60,614.4,1629,0.339247,137,69,52,224,UE,2.18E-01,3.86E-01,,
S3,2020,5,13,2,16,0,45.388031,-71.985497,250,15,43.8,0.8,60,614.4,1735,7.071994,3202,1430,922,5205,OK,1.65E-01,3.35E-01,,
S4,2020,5,13,2,16,2,45.388039,-71.985649,250,15,43.8,0.8,60,614.4,1686,0.143528,86,41,35,128,UE,1.98E-01,3.46E-01,,
S1,2020,5,13,2,16,10,45.388042,-71.986031,253.3,15,43.8,0.8,60,614.4,2229,0.404487,146,85,76,240,UE,2.94E-01,4.34E-01,,
S2,2020,5,13,2,16,12,45.388046,-71.986145,252.39999,15,43.8,0.8,60,614.4,4942,0.456679,773,278,208,1194,OK,1.18E-01,2.38E-01,,
S3,2020,5,13,2,16,15,45.388046,-71.986313,251.10001,15,43.8,0.8,60,614.4,2361,0.169623,57,34,30,89,UE,3.05E-01,4.48E-01,,
S4,2020,5,13,2,16,17,45.388058,-71.986443,250.39999,15,43.8,0.8,60,614.4,1761,0.143528,102,48,42,151,UE,1.91E-01,3.33E-01,,
S5,2020,5,13,2,16,19,45.388062,-71.986626,248.7,15,43.8,0.8,60,614.4,2738,0.091336,46,27,27,59,UE,2.96E-01,4.05E-01,,
S2,2020,5,13,2,16,27,45.388088,-71.987061,244.7,15,43.8,0.8,60,614.4,1769,0.600206,406,191,168,674,OK,1.90E-01,3.31E-01,,
S3,2020,5,13,2,16,29,45.388096,-71.987251,243.39999,15,43.8,0.8,60,614.4,2154,0.104384,42,24,22,60,UE,2.85E-01,4.19E-01,,
S4,2020,5,13,2,16,32,45.3881,-71.987373,242.7,15,43.8,0.8,60,614.4,2057,0.143528,107,48,41,159,UE,1.72E-01,3.15E-01,,
S6,2020,5,13,2,16,37,45.388107,-71.987595,242.10001,20,43.8,0.8,60,614.4,41445,0,84,33,35,111,UE,5.00E-02,1.24E-01,,
S2,2020,5,13,2,16,42,45.388119,-71.987839,241.10001,20,43.8,0.8,60,614.4,4435,0.078288,119,46,38,177,UE,1.20E-01,2.48E-01,,
S3,2020,5,13,2,16,44,45.388123,-71.987946,241.39999,20,43.8,0.8,60,614.4,2346,0.70459,535,226,175,852,OK,1.55E-01,3.05E-01,,
S4,2020,5,13,2,16,47,45.388126,-71.988106,241.5,20,43.8,0.8,60,614.4,1980,0.13048,99,45,39,146,UE,1.76E-01,3.18E-01,,
S1,2020,5,13,2,16,54,45.388138,-71.988449,241.5,20,43.8,0.8,60,614.4,2189,0.091336,40,23,21,69,UE,2.88E-01,4.23E-01,,
S2,2020,5,13,2,16,56,45.38818,-71.988579,240.3,15,43.8,0.8,60,614.4,3518,3.823052,4060,1564,1171,6554,OK,1.31E-01,2.68E-01,,
S3,2020,5,13,2,16,59,45.388237,-71.988617,239.5,20,43.8,0.8,60,614.4,1782,1.644043,437,241,153,778,OK,2.26E-01,4.09E-01,,
S4,2020,5,13,2,17,1,45.38834,-71.98864,237.5,20,43.8,0.8,60,614.4,1642,0.274007,136,65,50,209,UE,1.99E-01,3.62E-01,,
S5,2020,5,13,2,17,4,45.388424,-71.988647,237.5,20,43.8,0.8,60,614.4,3324,0.561062,151,101,91,208,UE,3.64E-01,4.96E-01,,
S2,2020,5,13,2,17,11,45.388702,-71.988686,236.7,15,43.8,0.8,60,614.4,1905,0.326199,166,70,42,259,UE,1.46E-01,3.10E-01,,
S3,2020,5,13,2,17,14,45.388767,-71.988693,236.3,20,43.8,0.8,60,614.4,1681,0.247911,102,46,27,159,UE,1.57E-01,3.30E-01,,
S4,2020,5,13,2,17,16,45.388844,-71.988701,236.3,20,43.9,0.8,60,614.4,2084,0.391439,245,104,74,394,UE,1.58E-01,3.15E-01,,
S5,2020,5,13,2,17,19,45.388969,-71.988724,236.10001,20,43.9,0.8,60,614.4,1675,0.182671,71,37,29,117,UE,2.35E-01,3.99E-01,,
S6,2020,5,13,2,17,21,45.38905,-71.988739,236.10001,20,43.9,0.8,60,614.4,5184,0.234863,474,192,179,688,OK,1.13E-01,2.27E-01,,
S2,2020,5,13,2,17,26,45.389256,-71.98877,235.7,20,43.8,0.8,60,614.4,1954,0.352295,208,90,64,331,UE,1.63E-01,3.23E-01,,
S3,2020,5,13,2,17,28,45.389385,-71.9888,235.7,20,43.8,0.8,60,614.4,1982,2.844455,944,537,441,1662,OK,2.77E-01,4.35E-01,,
S4,2020,5,13,2,17,31,45.389469,-71.988815,235.8,20,43.9,0.8,60,614.4,2852,0.260959,227,91,68,360,UE,1.41E-01,2.86E-01,,
S2,2020,5,13,2,17,41,45.389774,-71.988693,235.2,20,43.9,0.8,60,614.4,1621,0.13048,69,34,28,109,UE,2.13E-01,3.68E-01,,
S3,2020,5,13,2,17,43,45.389851,-71.988754,236.8,20,43.8,0.8,60,614.4,2030,0.313151,203,88,66,322,UE,1.64E-01,3.21E-01,,
S4,2020,5,13,2,17,46,45.389847,-71.988831,237.39999,20,43.9,0.8,60,614.4,2741,0.404487,346,140,105,548,OK,1.44E-01,2.90E-01,,
S5,2020,5,13,2,17,48,45.389816,-71.988876,238.2,20,43.9,0.8,60,614.4,1679,0.260959,159,76,65,250,UE,1.99E-01,3.46E-01,,
S6,2020,5,13,2,17,51,45.389729,-71.988899,236,20,43.9,0.8,60,614.4,2168,0.156576,172,81,81,267,UE,1.71E-01,2.81E-01,,
S2,2020,5,13,2,17,55,45.389545,-71.988831,233.89999,20,43.9,0.8,60,614.4,3286,0.221815,220,85,62,352,UE,1.34E-01,2.73E-01,,
S3,2020,5,13,2,17,58,45.389469,-71.988808,233.39999,20,43.9,0.8,60,614.4,1916,0.13048,54,30,26,84,UE,2.70E-01,4.17E-01,,
S4,2020,5,13,2,18,0,45.389359,-71.988785,232.60001,20,43.9,0.8,60,614.4,1941,0.313151,192,84,62,303,UE,1.67E-01,3.26E-01,,
S5,2020,5,13,2,18,3,45.38929,-71.98877,231.7,20,43.9,0.8,60,614.4,1787,2.439968,739,405,289,1299,OK,2.44E-01,4.20E-01,,
S6,2020,5,13,2,18,5,45.389168,-71.988754,231.8,20,43.9,0.8,60,614.4,2017,1.135173,348,201,159,609,OK,2.80E-01,4.43E-01,,
S1,2020,5,13,2,18,8,45.389088,-71.988747,232,15,43.9,0.8,60,614.4,2245,0.561062,141,87,65,258,UE,2.99E-01,4.69E-01,,
S2,2020,5,13,2,18,10,45.388973,-71.988739,232,15,43.9,0.8,60,614.4,1928,1.487467,785,334,215,1299,OK,1.54E-01,3.17E-01,,
S3,2020,5,13,2,18,13,45.388912,-71.988724,231.60001,20,43.9,0.8,60,614.4,2151,0.208767,68,40,33,111,UE,2.93E-01,4.49E-01,,
S4,2020,5,13,2,18,15,45.388847,-71.988609,232.10001,15,43.9,0.8,60,614.4,4249,0.952501,1261,466,345,1917,OK,1.24E-01,2.52E-01,,
S5,2020,5,13,2,18,18,45.388836,-71.98851,232.5,20,43.9,0.8,60,614.4,3224,11.299533,10994,4310,3234,16850,OK,1.35E-01,2.76E-01,,
S1,2020,5,13,2,18,23,45.388832,-71.988251,235.2,20,43.9,0.8,60,614.4,2277,0.195719,48,30,22,88,UE,3.01E-01,4.72E-01,,
S2,2020,5,13,2,18,25,45.388832,-71.988136,235.5,20,43.9,0.8,60,614.4,2034,5.88463,1465,870,610,2665,OK,2.72E-01,4.49E-01,,
S3,2020,5,13,2,18,27,45.388824,-71.987953,236.10001,20,43.9,0.8,60,614.4,1652,0.195719,74,38,28,117,UE,2.24E-01,3.94E-01,,
S4,2020,5,13,2,18,30,45.388821,-71.987831,236,20,43.9,0.8,60,614.4,4213,0.587158,761,279,202,1161,OK,1.25E-01,2.52E-01,,
S5,2020,5,13,2,18,32,45.388824,-71.987679,236.10001,20,43.9,0.8,60,614.4,2723,2.374729,1895,754,536,2956,OK,1.41E-01,2.88E-01,,
S2,2020,5,13,2,18,40,45.389065,-71.987549,237.5,20,43.9,0.8,60,614.4,1773,0.247911,139,63,47,221,UE,1.79E-01,3.41E-01,,
S3,2020,5,13,2,18,42,45.389194,-71.987518,237.5,20,43.9,0.8,60,614.4,1706,0.247911,85,45,33,136,UE,2.35E-01,4.07E-01,,
S4,2020,5,13,2,18,45,45.389278,-71.987503,239.60001,20,43.9,0.8,60,614.4,2531,1.21346,862,341,225,1346,OK,1.41E-01,2.90E-01,,
S5,2020,5,13,2,18,47,45.389351,-71.987488,240.3,20,43.9,0.8,60,614.4,2367,0.482775,149,90,77,228,UE,3.09E-01,4.57E-01,,
S6,2020,5,13,2,18,50,45.389446,-71.987473,240.39999,20,43.9,0.8,60,614.4,3221,0.495822,597,257,237,909,OK,1.43E-01,2.67E-01,,
S1,2020,5,13,2,18,52,45.389503,-71.987427,240.8,20,43.9,0.8,60,614.4,2612,10.451416,2141,1440,1060,4070,OK,3.32E-01,5.00E-01,,
S2,2020,5,13,2,18,54,45.389526,-71.987267,241.2,20,43.9,0.8,60,614.4,1662,1.317844,543,250,159,928,OK,1.72E-01,3.45E-01,,
S3,2020,5,13,2,18,57,45.38953,-71.987137,241.5,20,43.9,0.8,60,614.4,1906,0.247911,78,44,34,125,UE,2.67E-01,4.34E-01,,
S4,2020,5,13,2,18,59,45.389538,-71.986961,242.2,20,43.9,0.8,60,614.4,2155,10.881998,2494,1535,1064,4706,OK,2.83E-01,4.61E-01,,
S5,2020,5,13,2,19,2,45.389538,-71.986832,242.2,20,43.9,0.8,60,614.4,2061,13.452445,2740,1688,1015,5196,OK,2.50E-01,4.36E-01,,
S2,2020,5,13,2,19,9,45.389542,-71.986366,243.10001,20,43.9,0.8,60,614.4,1645,0.456679,203,96,69,334,UE,1.91E-01,3.60E-01,,
S3,2020,5,13,2,19,12,45.389561,-71.986275,243.7,20,43.9,0.8,60,614.4,1756,0.260959,87,47,35,137,UE,2.45E-01,4.15E-01,,
S4,2020,5,13,2,19,29,45.389774,-71.986076,242.8,20,43.9,0.8,60,614.4,1657,0.287055,140,66,49,213,UE,1.92E-01,3.58E-01,,
S1,2020,5,13,2,19,36,45.38958,-71.986237,242.8,20,43.9,0.8,60,614.4,2248,1.187364,293,181,135,520,OK,2.99E-01,4.69E-01,,
S2,2020,5,13,2,19,39,45.389553,-71.986328,242.89999,20,43.9,0.8,60,614.4,1760,18.332382,5029,2744,1767,9363,OK,2.25E-01,4.08E-01,,
S3,2020,5,13,2,19,41,45.389542,-71.986473,242.89999,20,43.9,0.8,60,614.4,2086,0.313151,94,55,44,147,UE,2.87E-01,4.48E-01,,
S4,2020,5,13,2,19,44,45.389542,-71.986565,242.60001,20,43.9,0.8,60,614.4,1915,1.096029,579,248,163,944,OK,1.57E-01,3.20E-01,,
S5,2020,5,13,2,19,46,45.389545,-71.98671,242.60001,20,43.9,0.8,60,614.4,1919,0.287055,94,53,42,143,UE,2.70E-01,4.33E-01,,
S6,2020,5,13,2,19,49,45.389545,-71.986816,241.89999,20,43.9,0.8,60,614.4,2403,0.76983,712,316,284,1099,OK,1.61E-01,2.94E-01,,
S1,2020,5,13,2,19,51,45.389545,-71.986931,241.60001,20,43.9,0.8,60,614.4,2474,2.413872,520,340,249,1012,OK,3.19E-01,4.89E-01,,
S2,2020,5,13,2,19,54,45.389553,-71.987114,241.2,20,43.9,0.8,60,614.4,2022,2.374729,1322,554,359,2104,OK,1.51E-01,3.12E-01,,
S3,2020,5,13,2,19,56,45.389561,-71.987221,240.89999,20,43.9,0.8,60,614.4,1625,9.772922,3233,1602,997,5522,OK,1.89E-01,3.69E-01,,
S4,2020,5,13,2,19,58,45.389572,-71.98735,240.5,20,43.9,0.8,60,614.4,1653,0.469727,175,90,67,280,UE,2.25E-01,3.95E-01,,
S5,2020,5,13,2,20,1,45.389587,-71.987427,240.39999,20,43.9,0.8,60,614.4,1769,0.50887,160,87,63,263,UE,2.43E-01,4.17E-01,,
S2,2020,5,13,2,20,8,45.389832,-71.987473,239.5,20,43.9,0.8,60,614.4,1656,0.469727,217,102,74,348,UE,1.90E-01,3.58E-01,,
S3,2020,5,13,2,20,11,45.389889,-71.98748,239.3,20,43.9,0.8,60,614.4,1620,0.613254,233,114,77,386,UE,1.97E-01,3.72E-01,,
S4,2020,5,13,2,20,13,45.389965,-71.987503,239.3,20,43.9,0.8,60,614.4,1649,0.182671,76,39,30,115,UE,2.27E-01,3.93E-01,,
S6,2020,5,13,2,20,18,45.390034,-71.987534,238.5,20,43.9,0.8,60,614.4,37465,0,84,31,30,115,UE,6.09E-02,1.50E-01,,
S1,2020,5,13,2,20,21,45.390034,-71.987541,238.3,20,43.9,0.8,60,614.4,2308,0.260959,64,40,30,120,UE,3.05E-01,4.74E-01,,
S2,2020,5,13,2,20,23,45.390034,-71.987526,238.5,20,43.9,0.8,60,614.4,1738,0.208767,92,49,42,136,UE,2.49E-01,3.99E-01,,
S3,2020,5,13,2,20,26,45.390038,-71.987511,238.8,20,43.9,0.8,60,614.4,1792,7.489529,3473,1515,942,5665,OK,1.56E-01,3.24E-01,,
S4,2020,5,13,2,20,28,45.390011,-71.987526,238.8,20,43.9,0.8,60,614.4,1667,10.007785,3016,1564,987,5280,OK,2.05E-01,3.87E-01,,
S5,2020,5,13,2,20,30,45.389961,-71.987518,238.7,20,43.9,0.8,60,614.4,1653,0.313151,111,57,40,179,UE,2.18E-01,3.93E-01,,
S6,2020,5,13,2,20,33,45.389912,-71.987503,238.39999,20,43.9,0.8,60,614.4,5883,0.195719,636,247,230,919,OK,9.50E-02,2.03E-01,,
S1,2020,5,13,2,20,35,45.389824,-71.987503,237.5,20,43.9,0.8,60,614.4,2387,0.495822,116,74,55,219,UE,3.12E-01,4.81E-01,,
S2,2020,5,13,2,20,38,45.389759,-71.987503,237.3,15,43.9,0.8,60,614.4,2135,2.348633,1356,554,346,2202,OK,1.44E-01,3.01E-01,,
S3,2020,5,13,2,20,40,45.389656,-71.987503,236.89999,20,43.9,0.8,60,614.4,2238,2.831407,578,369,242,1092,OK,2.84E-01,4.65E-01,,
S4,2020,5,13,2,20,43,45.389591,-71.987503,236,20,43.9,0.8,60,614.4,1652,0.874213,327,168,125,527,OK,2.25E-01,3.95E-01,,
S5,2020,5,13,2,20,45,45.389492,-71.987518,236,20,43.9,0.8,60,614.4,1769,0.208767,72,39,30,113,UE,2.49E-01,4.16E-01,,
S6,2020,5,13,2,20,48,45.389423,-71.987526,235.5,20,43.9,0.8,60,614.4,57744,855.07196,138,48,47,188,UE,3.31E-02,1.04E-01,,
S2,2020,5,13,2,20,53,45.389221,-71.987556,234.3,20,43.9,0.8,60,614.4,1620,0.63935,270,132,97,434,UE,2.05E-01,3.74E-01,,
S3,2020,5,13,2,20,55,45.389137,-71.987579,234.2,20,43.9,0.8,60,614.4,2011,0.482775,155,89,72,245,UE,2.80E-01,4.40E-01,,
S4,2020,5,13,2,20,58,45.389019,-71.987572,232.8,20,43.9,0.8,60,614.4,2260,0.287055,211,90,70,326,UE,1.58E-01,3.09E-01,,
S5,2020,5,13,2,21,0,45.388962,-71.987572,232.2,20,43.9,0.8,60,614.4,2022,0.156576,52,30,24,81,UE,2.81E-01,4.42E-01,,
S6,2020,5,13,2,21,2,45.388885,-71.987572,231.10001,20,43.9,0.8,60,614.4,2157,0.13048,54,31,28,88,UE,2.87E-01,4.25E-01,,
S1,2020,5,13,2,21,5,45.388847,-71.987541,232.7,20,43.9,0.8,60,614.4,1933,0.221815,80,45,37,138,UE,2.72E-01,4.30E-01,,
S2,2020,5,13,2,21,7,45.388824,-71.987427,233.7,20,43.9,0.8,60,614.4,3130,1.448323,1335,519,375,2140,OK,1.36E-01,2.77E-01,,
S3,2020,5,13,2,21,10,45.388824,-71.987366,234,20,43.9,0.8,60,614.4,1680,0.169623,67,35,27,105,UE,2.35E-01,4.01E-01,,
S4,2020,5,13,2,21,12,45.388824,-71.987282,235.60001,20,43.9,0.8,60,614.4,2264,2.609592,1626,657,421,2573,OK,1.43E-01,2.98E-01,,
S5,2020,5,13,2,21,15,45.388824,-71.987183,235.89999,20,43.9,0.8,60,614.4,2354,17.01454,3356,2199,1471,6311,OK,2.98E-01,4.77E-01,,
S6,2020,5,13,2,21,17,45.388824,-71.987045,235.89999,20,43.9,0.8,60,614.4,1919,0.352295,309,146,140,469,OK,1.81E-01,3.03E-01,,
S2,2020,5,13,2,21,22,45.388824,-71.986832,236.7,20,43.9,0.8,60,614.4,1773,0.365343,184,82,56,299,UE,1.69E-01,3.36E-01,,
S4,2020,5,13,2,21,27,45.388828,-71.986534,236.5,20,43.9,0.8,60,614.4,2219,0.143528,116,51,43,171,UE,1.64E-01,3.08E-01,,
S5,2020,5,13,2,21,30,45.388828,-71.986351,236.5,20,43.9,0.8,60,614.4,2481,0.091336,41,24,23,62,UE,2.97E-01,4.19E-01,,
S2,2020,5,13,2,21,37,45.388813,-71.985977,237.10001,20,43.9,0.8,60,614.4,1923,0.534966,331,147,114,546,OK,1.72E-01,3.28E-01,,
S4,2020,5,13,2,21,42,45.388802,-71.985687,237.2,20,43.9,0.8,60,614.4,1929,8.481174,4300,1812,1112,7038,OK,1.48E-01,3.11E-01,,
S5,2020,5,13,2,21,44,45.388798,-71.985519,237.5,20,43.9,0.8,60,614.4,1620,13.896077,4856,2347,1451,8212,OK,1.81E-01,3.60E-01,,
S6,2020,5,13,2,21,47,45.38879,-71.985397,237.2,20,43.9,0.8,60,614.4,1620,0.052192,53,27,28,80,UE,2.08E-01,3.07E-01,,
S1,2020,5,13,2,21,49,45.388786,-71.985245,237.2,20,43.9,0.8,60,614.4,2288,0.63935,248,144,133,397,OK,2.93E-01,4.25E-01,,
S2,2020,5,13,2,21,52,45.388786,-71.985161,237.7,20,43.9,0.8,60,614.4,1654,0.822021,480,232,200,770,OK,2.04E-01,3.50E-01,,
S3,2020,5,13,2,21,54,45.388786,-71.9851,237.60001,20,43.9,0.8,60,614.4,2167,0.169623,54,32,26,87,UE,2.95E-01,4.53E-01,,
S4,2020,5,13,2,21,57,45.388809,-71.985001,237.7,20,43.9,0.8,60,614.4,2038,0.287055,90,52,42,145,UE,2.83E-01,4.42E-01,,
S5,2020,5,13,2,21,59,45.388859,-71.984962,238.10001,20,43.9,0.8,60,614.4,1630,0.482775,179,90,63,302,UE,2.10E-01,3.85E-01,,
S3,2020,5,13,2,22,9,45.389252,-71.98494,239.8,20,43.9,0.8,60,614.4,1761,1.383084,443,240,176,779,OK,2.44E-01,4.16E-01,,
S4,2020,5,13,2,22,11,45.389362,-71.984924,239.7,20,43.9,0.8,60,614.4,2148,0.365343,249,107,82,390,UE,1.61E-01,3.14E-01,,
S5,2020,5,13,2,22,14,45.389427,-71.984924,239.8,20,43.8,0.7,60,614.4,2265,0.326199,222,92,65,351,UE,1.51E-01,3.06E-01,,
S2,2020,5,13,2,22,21,45.389694,-71.984909,240.3,20,43.9,0.8,60,614.4,1650,0.50887,235,111,81,383,UE,1.92E-01,3.59E-01,,
S3,2020,5,13,2,22,24,45.389748,-71.984894,240.3,20,43.9,0.8,60,614.4,1826,1.252604,394,218,163,758,OK,2.55E-01,4.25E-01,,
S6,2020,5,13,2,22,31,45.389824,-71.984962,241.10001,20,43.9,0.8,60,614.4,2041,0.808973,258,149,121,440,OK,2.83E-01,4.42E-01,,
S1,2020,5,13,2,22,33,45.389759,-71.98497,241.2,20,43.8,0.7,60,614.4,2572,8.259358,1535,1053,724,2757,OK,3.23E-01,4.97E-01,,
S2,2020,5,13,2,22,36,45.389721,-71.984962,241.2,15,43.9,0.8,60,614.4,1766,1.2787,469,253,203,797,OK,2.52E-01,4.13E-01,,
S3,2020,5,13,2,22,38,45.389641,-71.984955,241.3,20,43.8,0.8,60,614.4,1851,0.195719,63,35,27,103,UE,2.60E-01,4.27E-01,,
S4,2020,5,13,2,22,41,45.389576,-71.984955,241.60001,20,43.8,0.8,60,614.4,5008,0.808973,1372,484,350,2073,OK,1.20E-01,2.36E-01,,
S5,2020,5,13,2,22,43,45.389473,-71.984962,240.7,20,43.9,0.8,60,614.4,1627,6.484836,2567,1288,959,4366,OK,2.16E-01,3.85E-01,,
