lat,lon,MSI
  45.40629, -71.89877,   0.20514
  45.40570, -71.89996,   0.21295
  45.40551, -71.90148,   0.12843
  45.40463, -71.90169,   0.20297
  45.40422, -71.90169,   0.15294
  45.40355, -71.90167,   0.29439
  45.40279, -71.90057,   0.30740
  45.40165, -71.89919,   0.19818
  45.40057, -71.89818,   0.20926
  45.39938, -71.89736,   0.14568
  45.39874, -71.89700,   0.16749
  45.39841, -71.89839,   0.14348
  45.39859, -71.90006,   0.15563
  45.39874, -71.90189,   0.13428
  45.39889, -71.90377,   0.23196
  45.39891, -71.90552,   0.30233
  45.39883, -71.90750,   0.25472
  45.39879, -71.90932,   0.24861
  45.39877, -71.91112,   0.11197
  45.39873, -71.91274,   0.51821
  45.39872, -71.91446,   0.16362
  45.39871, -71.91622,   0.12909
  45.39868, -71.91798,   0.24992
  45.39866, -71.91968,   0.14453
  45.39859, -71.92138,   0.29514
  45.39842, -71.92328,   0.24975
  45.39823, -71.92506,   0.46994
  45.39831, -71.92699,   0.30754
  45.39844, -71.92882,   0.45151
  45.39846, -71.93061,   0.54696
  45.39843, -71.93221,   0.36522
  45.39840, -71.93368,   0.42909
  45.39835, -71.93539,   0.34990
  45.39831, -71.93702,   0.52380
  45.39827, -71.93851,   0.18930
  45.39821, -71.94006,   0.21526
  45.39796, -71.94154,   0.32462
  45.39749, -71.94296,   0.18666
  45.39694, -71.94437,   0.16039
  45.39637, -71.94583,   0.22271
  45.39575, -71.94744,   0.27511
  45.39518, -71.94887,   0.36825
  45.39457, -71.95045,   0.19805
  45.39397, -71.95197,   0.22803
  45.39341, -71.95342,   0.12852
  45.39277, -71.95506,   0.36797
  45.39204, -71.95673,   0.20911
  45.39100, -71.95810,   0.14504
  45.38984, -71.95893,   0.12241
  45.38863, -71.95978,   0.18876
  45.38750, -71.96059,   0.34194
  45.38639, -71.96172,   0.26067
  45.38570, -71.96291,   0.10520
  45.38568, -71.96293,   0.10402
  45.38567, -71.96294,   0.10332
  45.38567, -71.96295,   0.10388
  45.38567, -71.96294,   0.10388
  45.38565, -71.96301,   0.12867
  45.38488, -71.96256,   0.44687
  45.38397, -71.96269,   0.52138
  45.38306, -71.96300,   0.16264
  45.38287, -71.96361,   0.32406
  45.38286, -71.96422,   0.21934
  45.38140, -71.96480,   0.18692
  45.38125, -71.96538,   0.25930
  45.38055, -71.96613,   0.32320
  45.38013, -71.96652,   0.42913
  45.38015, -71.96729,   0.20395
  45.38017, -71.96823,   0.21317
  45.37970, -71.97034,   0.21208
  45.37940, -71.96903,   0.24181
  45.37939, -71.96818,   0.26235
  45.37940, -71.96730,   0.25492
  45.37940, -71.96645,   0.12270
  45.37988, -71.96622,   0.31109
  45.38013, -71.96661,   0.38194
  45.38014, -71.96761,   0.47324
  45.38077, -71.96925,   0.61593
  45.38126, -71.96963,   0.54282
  45.38116, -71.96973,   0.32399
  45.38063, -71.96912,   0.39087
  45.38068, -71.96850,   0.46461
  45.38102, -71.96787,   0.27754
  45.38139, -71.96721,   0.27969
  45.38180, -71.96648,   0.20132
  45.38263, -71.96505,   0.38175
  45.38286, -71.96412,   0.26764
  45.38276, -71.96313,   0.20350
  45.38222, -71.96325,   0.22761
  45.38152, -71.96349,   0.25763
  45.38135, -71.96400,   0.42511
  45.38137, -71.96455,   0.28391
  45.38139, -71.96526,   0.13232
  45.38139, -71.96588,   0.47965
  45.38145, -71.96661,   0.40183
  45.38121, -71.96764,   0.20002
  45.38010, -71.96968,   0.39920
  45.37971, -71.97038,   0.06435
  45.37864, -71.96963,   0.20389
  45.37850, -71.96868,   0.24852
  45.37863, -71.96787,   0.46725
  45.37854, -71.96714,   0.25648
  45.37859, -71.96821,   0.26661
  45.37864, -71.96745,   0.39237
  45.37766, -71.96670,   0.25303
  45.37809, -71.96619,   0.21474
  45.37852, -71.96571,   0.21381
  45.37859, -71.96605,   0.25480
  45.37768, -71.96671,   0.35513
  45.37732, -71.96641,   0.37173
  45.37693, -71.96604,   0.31763
  45.37678, -71.96770,   0.37667
  45.37678, -71.96854,   0.44326
  45.37678, -71.96938,   0.41430
  45.37680, -71.97016,   0.17957
  45.37697, -71.97098,   0.04421
  45.37743, -71.97156,   0.12026
  45.37788, -71.97166,   0.20215
  45.37794, -71.97106,   0.12415
  45.37795, -71.97036,   0.22653
  45.37795, -71.96957,   0.35648
  45.37772, -71.96871,   0.18012
  45.37732, -71.96803,   0.24275
  45.37690, -71.96771,   0.32894
  45.37674, -71.96706,   0.29062
  45.37683, -71.96619,   0.28243
  45.37690, -71.96463,   0.38175
  45.37588, -71.96400,   0.22759
  45.37523, -71.96411,   0.13064
  45.37514, -71.96500,   0.37663
  45.37514, -71.96590,   0.17729
  45.37464, -71.96606,   0.48201
  45.37505, -71.96596,   0.21041
  45.37515, -71.96657,   0.36277
  45.37515, -71.96741,   0.36569
  45.37515, -71.96838,   0.23235
  45.37515, -71.96918,   0.50144
  45.37516, -71.97008,   0.24452
  45.37517, -71.97095,   0.51284
  45.37517, -71.97201,   0.27333
  45.37603, -71.97221,   0.19872
  45.37605, -71.97150,   0.27433
  45.37606, -71.97073,   0.39882
  45.37607, -71.96996,   0.25563
  45.37606, -71.97004,   0.40183
  45.37607, -71.97079,   0.40671
  45.37608, -71.97167,   0.23306
  45.37673, -71.97239,   0.28955
  45.37728, -71.97253,   0.49122
  45.37786, -71.97279,   0.58680
  45.37767, -71.97384,   0.13213
  45.37712, -71.97359,   0.46893
  45.37682, -71.97384,   0.34021
  45.37683, -71.97468,   0.32537
  45.37693, -71.97520,   0.58222
  45.37750, -71.97443,   0.43088
  45.37768, -71.97393,   0.10923
  45.37720, -71.97359,   0.35913
  45.37680, -71.97333,   0.44207
  45.37682, -71.97276,   0.29853
  45.37650, -71.97240,   0.23487
  45.37592, -71.97237,   0.27198
  45.37535, -71.97237,   0.27178
  45.37516, -71.97374,   0.19701
  45.37517, -71.97447,   0.46339
  45.37517, -71.97527,   0.04049
  45.37522, -71.97672,   0.26788
  45.37528, -71.97747,   0.15322
  45.37583, -71.97748,   0.24212
  45.37636, -71.97739,   0.22524
  45.37654, -71.97701,   0.41067
  45.37642, -71.97734,   0.49179
  45.37602, -71.97750,   0.12874
  45.37549, -71.97758,   0.27744
  45.37543, -71.97880,   0.19723
  45.37579, -71.97937,   0.14913
  45.37571, -71.97937,   0.28469
  45.37540, -71.97883,   0.26986
  45.37525, -71.97791,   0.30376
  45.37439, -71.97772,   0.28399
  45.37439, -71.97890,   0.16896
  45.37454, -71.97947,   0.17086
  45.37437, -71.97881,   0.24482
  45.37427, -71.97796,   0.22580
  45.37418, -71.97720,   0.20792
  45.37426, -71.97722,   0.42220
  45.37452, -71.97765,   0.24028
  45.37505, -71.97758,   0.27775
  45.37522, -71.97698,   0.28644
  45.37517, -71.97627,   0.34428
  45.37517, -71.97482,   0.45495
  45.37515, -71.97233,   0.16113
  45.37431, -71.97181,   0.19653
  45.37367, -71.97185,   0.21663
  45.37316, -71.97186,   0.26953
  45.37302, -71.97240,   0.42195
  45.37305, -71.97315,   0.35960
  45.37305, -71.97398,   0.31923
  45.37328, -71.97523,   0.38449
  45.37376, -71.97510,   0.52687
  45.37306, -71.97527,   0.26661
  45.37300, -71.97444,   0.23715
  45.37299, -71.97362,   0.54212
  45.37301, -71.97276,   0.21286
  45.37302, -71.97179,   0.15940
  45.37338, -71.97015,   0.14694
  45.37376, -71.96994,   0.31562
  45.37367, -71.97014,   0.40055
  45.37357, -71.96967,   0.28238
  45.37344, -71.96944,   0.44326
  45.37310, -71.96920,   0.33689
  45.37300, -71.96707,   0.32817
  45.37342, -71.96622,   0.38080
  45.37377, -71.96636,   0.36379
  45.37379, -71.96697,   0.23168
  45.37380, -71.96765,   0.22553
  45.37381, -71.96849,   0.26921
  45.37374, -71.96928,   0.19900
  45.37303, -71.96891,   0.41045
  45.37301, -71.96827,   0.31756
  45.37300, -71.96699,   0.39369
  45.37375, -71.96574,   0.23142
  45.37375, -71.96497,   0.07645
  45.37337, -71.96488,   0.40471
  45.37274, -71.96489,   0.35167
  45.37219, -71.96488,   0.42921
  45.37165, -71.96503,   0.26160
  45.37138, -71.96542,   0.18277
  45.37157, -71.96609,   0.33304
  45.37158, -71.96667,   0.12820
  45.37157, -71.96743,   0.29425
  45.37157, -71.96818,   0.28053
  45.37169, -71.96886,   0.22957
  45.37226, -71.96766,   0.11401
  45.37227, -71.96684,   0.38375
  45.37169, -71.96592,   0.21317
  45.37157, -71.96638,   0.13456
  45.37158, -71.96718,   0.44574
  45.37157, -71.96791,   0.12735
  45.37159, -71.96873,   0.23798
  45.37160, -71.96955,   0.23364
  45.37165, -71.97000,   0.37533
  45.37207, -71.97043,   0.43575
  45.37229, -71.97105,   0.22556
  45.37231, -71.97168,   0.52101
  45.37231, -71.97250,   0.39166
  45.37224, -71.97323,   0.25201
  45.37157, -71.97376,   0.40784
  45.37128, -71.97427,   0.26374
  45.37085, -71.97393,   0.38669
  45.37084, -71.97306,   0.23915
  45.37093, -71.97238,   0.22316
  45.37203, -71.97218,   0.39513
  45.37228, -71.97259,   0.34401
  45.37229, -71.97332,   0.14448
  45.37230, -71.97411,   0.23012
  45.37230, -71.97494,   0.25804
  45.37231, -71.97565,   0.20870
  45.37239, -71.97624,   0.17535
  45.37293, -71.97624,   0.50952
  45.37344, -71.97632,   0.50636
  45.37351, -71.97696,   0.66185
  45.37354, -71.97747,   0.44669
  45.37349, -71.97710,   0.39550
  45.37345, -71.97646,   0.38318
  45.37310, -71.97622,   0.23081
  45.37228, -71.97630,   0.24966
  45.37228, -71.97690,   0.20956
  45.37230, -71.97754,   0.16695
  45.37165, -71.97798,   0.51126
  45.37172, -71.97862,   0.20927
  45.37227, -71.97865,   0.56305
  45.37285, -71.97855,   0.26790
  45.37341, -71.97848,   0.45746
  45.37345, -71.97955,   0.44049
  45.37291, -71.97961,   0.36862
  45.37252, -71.97987,   0.49630
  45.37252, -71.97967,   0.37586
  45.37362, -71.97929,   0.40258
  45.37360, -71.97867,   0.39668
  45.37322, -71.97848,   0.52669
  45.37262, -71.97859,   0.40358
  45.37204, -71.97865,   0.67296
  45.37172, -71.97897,   0.27808
  45.37175, -71.97961,   0.34108
  45.37182, -71.98041,   0.32937
  45.37187, -71.98121,   0.24262
  45.37201, -71.98208,   0.44435
  45.37214, -71.98254,   0.29102
  45.37190, -71.98217,   0.21125
  45.37283, -71.98272,   0.46928
  45.37322, -71.98202,   0.16837
  45.37354, -71.98138,   0.27351
  45.37358, -71.98144,   0.23798
  45.37321, -71.98209,   0.25436
  45.37297, -71.98325,   0.65074
  45.37340, -71.98367,   0.58112
  45.37309, -71.98341,   0.34915
  45.37265, -71.98291,   0.28384
  45.37186, -71.98177,   0.46954
  45.37178, -71.98037,   0.35571
  45.37174, -71.97968,   0.22137
  45.37164, -71.97859,   0.19404
  45.37157, -71.97760,   0.14191
  45.37155, -71.97606,   0.26958
  45.37149, -71.97528,   0.22286
  45.36991, -71.97529,   0.37772
  45.36892, -71.97532,   0.29523
  45.36880, -71.97463,   0.36461
  45.36884, -71.97382,   0.38886
  45.36896, -71.97308,   0.22948
  45.36943, -71.97309,   0.17888
  45.36998, -71.97316,   0.19430
  45.37013, -71.97372,   0.28048
  45.36995, -71.97428,   0.29231
  45.36956, -71.97454,   0.24950
  45.36952, -71.97523,   0.32582
  45.36900, -71.97532,   0.34874
  45.36882, -71.97459,   0.36461
  45.36886, -71.97369,   0.40767
  45.36889, -71.97277,   0.11159
  45.36896, -71.97209,   0.15619
  45.36948, -71.97208,   0.26556
  45.37035, -71.97157,   0.29022
  45.37081, -71.97124,   0.14978
  45.37144, -71.97115,   0.20596
  45.37154, -71.97036,   0.32978
  45.37071, -71.96965,   0.17100
  45.37050, -71.96844,   0.33928
  45.37000, -71.96807,   0.26072
  45.36905, -71.97024,   0.13572
  45.36897, -71.97191,   0.21066
  45.36972, -71.97083,   0.35347
  45.36975, -71.96998,   0.33890
  45.36979, -71.96918,   0.18057
  45.36896, -71.96825,   0.26905
  45.36861, -71.96775,   0.24270
  45.36779, -71.96883,   0.26514
  45.36815, -71.96985,   0.19517
  45.36819, -71.97182,   0.19601
  45.36815, -71.97317,   0.24757
  45.36722, -71.97476,   0.14387
  45.36725, -71.97409,   0.34428
  45.36731, -71.97275,   0.18785
  45.36716, -71.97199,   0.23522
  45.36649, -71.97256,   0.39317
  45.36642, -71.97325,   0.22926
  45.36642, -71.97395,   0.29043
  45.36634, -71.97540,   0.37807
  45.36635, -71.97622,   0.57033
  45.36646, -71.97739,   0.28669
  45.36635, -71.97726,   0.32547
  45.36645, -71.97652,   0.24106
  45.36701, -71.97640,   0.35299
  45.36762, -71.97628,   0.35515
  45.36801, -71.97651,   0.27809
  45.36808, -71.97728,   0.34847
  45.36753, -71.97759,   0.26776
  45.36720, -71.97804,   0.24858
  45.36712, -71.97877,   0.44822
  45.36755, -71.97879,   0.69785
  45.36812, -71.97866,   0.54249
  45.36867, -71.97833,   0.10071
  45.36913, -71.97831,   0.66188
  45.36959, -71.97817,   0.35492
  45.36996, -71.97680,   0.35590
  45.36970, -71.97639,   0.29617
  45.36923, -71.97663,   0.36933
  45.36907, -71.97724,   0.40111
  45.36889, -71.97655,   0.37932
  45.36930, -71.97633,   0.39251
  45.36991, -71.97633,   0.31034
  45.37056, -71.97631,   0.37064
  45.37081, -71.97676,   0.38883
  45.37056, -71.97639,   0.45923
  45.37001, -71.97639,   0.26081
  45.36999, -71.97732,   0.39878
  45.37000, -71.97813,   0.14566
  45.37014, -71.97877,   0.21708
  45.37022, -71.97955,   0.31741
  45.37026, -71.98033,   0.31570
  45.37033, -71.98101,   0.24983
  45.37036, -71.98173,   0.52844
  45.37041, -71.98254,   0.30891
  45.37032, -71.98237,   0.49096
  45.37035, -71.98152,   0.29726
  45.37043, -71.98094,   0.23685
  45.37085, -71.98086,   0.35392
  45.37097, -71.98012,   0.32244
  45.37092, -71.97925,   0.26549
  45.37087, -71.97832,   0.38781
  45.37060, -71.97779,   0.41271
  45.37002, -71.97800,   0.23370
  45.37012, -71.97875,   0.26752
  45.37022, -71.97958,   0.32966
  45.37028, -71.98045,   0.28514
  45.37049, -71.98093,   0.35675
  45.37091, -71.98085,   0.40219
  45.37089, -71.98480,   0.20240
  45.37071, -71.98541,   0.30609
  45.37116, -71.98589,   0.16543
  45.37163, -71.98616,   0.54769
  45.37164, -71.98646,   0.41761
  45.37127, -71.98605,   0.60994
  45.37087, -71.98564,   0.19307
  45.37049, -71.98551,   0.33261
  45.37013, -71.98614,   0.19129
  45.36978, -71.98676,   0.23854
  45.36944, -71.98737,   0.28766
  45.36902, -71.98711,   0.29416
  45.36937, -71.98590,   0.40370
  45.36965, -71.98539,   0.43062
  45.36997, -71.98484,   0.38579
  45.36966, -71.98427,   0.42333
  45.36930, -71.98436,   0.46499
  45.36897, -71.98497,   0.29442
  45.36840, -71.98433,   0.40605
  45.36945, -71.98255,   0.33250
  45.36927, -71.98286,   0.22463
  45.36892, -71.98333,   0.24924
  45.36841, -71.98289,   0.33338
  45.36855, -71.98232,   0.14998
  45.36902, -71.98179,   0.41616
  45.36948, -71.98132,   0.39191
  45.36945, -71.98146,   0.47229
  45.36914, -71.98117,   0.39122
  45.36912, -71.98050,   0.26154
  45.36930, -71.98011,   0.40488
  45.36948, -71.97965,   0.31774
  45.36894, -71.97832,   0.24545
  45.36900, -71.97887,   0.39520
  45.36906, -71.97971,   0.35802
  45.36913, -71.98049,   0.25397
  45.36917, -71.98128,   0.27256
  45.36896, -71.98183,   0.42557
  45.36816, -71.98256,   0.27112
  45.36800, -71.98174,   0.39425
  45.36822, -71.98109,   0.24227
  45.36829, -71.98124,   0.37584
  45.36799, -71.98003,   0.50819
  45.36836, -71.97984,   0.27708
  45.36800, -71.97987,   0.12226
  45.36792, -71.97914,   0.35547
  45.36794, -71.97889,   0.24692
  45.36799, -71.97969,   0.22708
  45.36805, -71.98058,   0.55009
  45.36794, -71.98122,   0.32712
  45.36748, -71.98129,   0.43979
  45.36719, -71.98075,   0.42081
  45.36685, -71.98019,   0.35761
  45.36703, -71.98000,   0.38429
  45.36655, -71.98028,   0.40490
  45.36650, -71.98023,   0.20133
  45.36692, -71.98030,   0.36052
  45.36728, -71.98088,   0.30624
  45.36723, -71.98141,   0.25507
  45.36672, -71.98154,   0.36514
  45.36652, -71.98199,   0.27748
  45.36657, -71.98270,   0.04230
  45.36666, -71.98341,   0.22951
  45.36698, -71.98339,   0.15285
  45.36730, -71.98282,   0.48106
  45.36747, -71.98266,   0.27797
  45.36716, -71.98312,   0.18529
  45.36676, -71.98356,   0.24047
  45.36658, -71.98291,   0.36361
  45.36656, -71.98214,   0.39513
  45.36670, -71.98154,   0.44145
  45.36717, -71.98140,   0.19900
  45.36802, -71.98152,   0.27773
  45.36811, -71.98244,   0.16967
  45.36815, -71.98301,   0.44100
  45.36785, -71.98354,   0.28982
  45.36753, -71.98406,   0.37412
  45.36726, -71.98462,   0.43824
  45.36730, -71.98511,   0.25799
  45.36780, -71.98567,   0.31241
  45.36825, -71.98618,   0.42621
  45.36874, -71.98672,   0.24331
  45.36925, -71.98729,   0.35350
  45.36872, -71.98829,   0.21456
  45.36826, -71.98772,   0.34023
  45.36779, -71.98718,   0.28887
  45.36735, -71.98669,   0.44010
  45.36696, -71.98624,   0.25009
  45.36641, -71.98577,   0.42388
  45.36597, -71.98564,   0.14114
  45.36552, -71.98563,   0.03703
  45.36538, -71.98503,   0.54774
  45.36559, -71.98453,   0.35730
  45.36614, -71.98453,   0.43114
  45.36674, -71.98457,   0.24654
  45.36711, -71.98486,   0.23169
  45.36667, -71.98459,   0.56182
  45.36605, -71.98456,   0.25777
  45.36550, -71.98457,   0.16447
  45.36561, -71.98350,   0.28079
  45.36588, -71.98238,   0.26420
  45.36585, -71.98204,   0.46503
  45.36585, -71.98218,   0.49219
  45.36594, -71.98298,   0.35972
  45.36575, -71.98346,   0.44996
  45.36529, -71.98347,   0.30115
  45.36520, -71.98204,   0.35761
  45.36526, -71.98144,   0.33405
  45.36543, -71.98144,   0.34472
  45.36516, -71.98184,   0.36205
  45.36522, -71.98269,   0.31936
  45.36531, -71.98347,   0.35420
  45.36536, -71.98439,   0.29166
  45.36543, -71.98531,   0.14270
  45.36409, -71.98516,   0.35821
  45.36365, -71.98479,   0.12858
  45.36377, -71.98499,   0.17930
  45.36379, -71.98497,   0.15489
  45.36350, -71.98466,   0.25520
  45.36327, -71.98405,   0.20544
  45.36342, -71.98393,   0.26255
  45.36323, -71.98423,   0.26935
  45.36295, -71.98486,   0.27187
  45.36238, -71.98726,   0.24821
  45.36259, -71.98786,   0.58031
  45.36268, -71.98851,   0.31147
  45.36259, -71.98925,   0.37402
  45.36238, -71.99004,   0.21992
  45.36213, -71.99074,   0.29854
  45.36185, -71.99132,   0.21566
  45.36123, -71.99344,   0.29837
  45.36126, -71.99419,   0.22824
  45.36187, -71.99424,   0.15688
  45.36252, -71.99423,   0.18527
  45.36314, -71.99424,   0.18814
  45.36437, -71.99424,   0.05510
  45.36495, -71.99425,   0.25743
  45.36545, -71.99425,   0.23100
  45.36581, -71.99390,   0.19204
  45.36583, -71.99297,   0.42877
  45.36608, -71.99223,   0.62781
  45.36650, -71.99179,   0.25896
  45.36696, -71.99134,   0.15252
  45.36745, -71.99077,   0.15941
  45.36789, -71.99003,   0.16835
  45.36825, -71.98940,   0.28680
  45.36866, -71.98868,   0.16039
  45.36845, -71.98914,   0.38378
  45.36801, -71.98988,   0.27985
  45.36763, -71.99054,   0.14361
  45.36714, -71.99118,   0.29589
  45.36662, -71.99174,   0.19722
  45.36611, -71.99133,   0.20279
  45.36618, -71.99061,   0.44638
  45.36580, -71.99013,   0.24065
  45.36514, -71.99013,   0.33258
  45.36456, -71.99013,   0.23655
  45.36322, -71.98976,   0.33458
  45.36339, -71.98910,   0.23927
  45.36316, -71.98997,   0.20101
  45.36417, -71.99114,   0.50130
  45.36470, -71.99114,   0.42533
  45.36526, -71.99113,   0.28870
  45.36589, -71.99113,   0.42818
  45.36633, -71.99149,   0.51192
  45.36628, -71.99200,   0.24288
  45.36581, -71.99229,   0.05852
  45.36507, -71.99221,   0.33161
  45.36463, -71.99219,   0.25781
  45.36416, -71.99220,   0.03635
  45.36340, -71.99323,   0.26684
  45.36392, -71.99324,   0.39919
  45.36476, -71.99320,   0.20415
  45.36511, -71.99287,   0.25248
  45.36503, -71.99223,   0.32520
  45.36413, -71.99219,   0.06583
  45.36313, -71.99220,   0.24889
  45.36266, -71.99143,   0.16007
  45.36299, -71.99097,   0.26216
  45.36369, -71.99113,   0.23322
  45.36474, -71.99115,   0.29742
  45.36564, -71.99112,   0.68708
  45.36637, -71.99156,   0.41205
  45.36604, -71.99230,   0.12018
  45.36585, -71.99341,   0.21835
  45.36580, -71.99421,   0.22440
  45.36510, -71.99428,   0.26305
  45.36423, -71.99428,   0.21118
  45.36350, -71.99429,   0.18862
  45.36281, -71.99428,   0.18772
  45.36220, -71.99426,   0.23179
