Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,
S3,2020,6,9,22,53,57,45.423561,-71.916412,192.2,12,53.2,15.2,60,614.4,2670,0.548014,448,182,136,688,OK,,,
S3,2020,6,9,22,54,12,45.424194,-71.91655,193.39999,12,53.1,15.1,60,614.4,1678,0.195719,140,68,63,248,UE,,,
S4,2020,6,9,22,54,14,45.424297,-71.916565,193.3,12,53.2,15.2,60,614.4,1632,0.13048,63,32,27,87,UE,,,
S6,2020,6,9,22,54,19,45.424511,-71.916702,189.39999,12,53.1,15.1,60,614.4,1674,0.626302,212,93,40,355,UE,,,
S1,2020,6,9,22,54,22,45.424618,-71.916855,190.7,12,53.1,15.1,60,614.4,1633,6.093397,1400,692,232,2520,OK,,,
S2,2020,6,9,22,54,24,45.424656,-71.916962,192.39999,12,53.1,15.1,60,614.4,3352,1.40918,1136,378,163,1738,OK,,,
S4,2020,6,9,22,54,29,45.424686,-71.917213,194.39999,12,53.1,15.1,60,614.4,1620,0.456679,170,83,55,288,UE,,,
S6,2020,6,9,22,54,34,45.424774,-71.917336,195.2,12,53.1,15.1,60,614.4,2069,0.482775,93,58,33,183,UE,,,
S1,2020,6,9,22,54,36,45.424911,-71.917358,195.2,12,53.1,15.1,60,614.4,2626,9.929497,1144,919,434,2708,OK,,,
S2,2020,6,9,22,54,39,45.425034,-71.917366,195.5,12,53.1,15.1,60,614.4,1637,3.705621,1315,610,344,2293,OK,,,
S5,2020,6,9,22,54,46,45.425385,-71.917526,193.8,12,53.1,15.1,60,614.4,7315,0.365343,89,70,72,94,UE,,,
S1,2020,6,9,22,54,51,45.425541,-71.917595,191.60001,11,53.1,15.1,60,614.4,2588,3.079319,370,291,140,838,OK,,,
S2,2020,6,9,22,54,54,45.425632,-71.917473,190.2,12,53.1,15,60,614.4,1622,6.01511,1858,910,508,3353,OK,,,
S3,2020,6,9,22,54,56,45.425686,-71.917336,188.2,12,53.2,15,60,614.4,2213,0.430583,135,80,67,246,UE,,,
S4,2020,6,9,22,54,58,45.42577,-71.917107,185.8,12,53.2,15,60,614.4,1684,0.182671,102,48,38,153,UE,,,
S5,2020,6,9,22,55,1,45.425816,-71.916939,183.60001,12,53.2,15,60,614.4,5275,0.274007,77,55,55,88,UE,,,
S6,2020,6,9,22,55,3,45.425846,-71.916756,183.60001,12,53.2,15.1,60,614.4,2117,0.143528,52,30,26,81,UE,,,
S1,2020,6,9,22,55,6,45.425846,-71.916664,180.7,12,53.3,15,60,614.4,1708,5.18004,2506,1149,823,4163,OK,,,
S2,2020,6,9,22,55,8,45.425903,-71.916626,180.10001,12,53.3,15,60,614.4,2788,3.627333,2953,1168,828,4791,OK,,,
S3,2020,6,9,22,55,11,45.425903,-71.916672,180.39999,12,53.4,15,60,614.4,1679,1.474419,538,281,212,956,OK,,,
S4,2020,6,9,22,55,13,45.42588,-71.916779,180.5,12,53.4,15,60,614.4,2216,0.874213,557,230,157,875,OK,,,
S5,2020,6,9,22,55,16,45.425823,-71.916977,183.2,11,53.4,15,60,614.4,2191,3.444661,1203,700,615,2076,OK,,,
S6,2020,6,9,22,55,18,45.425781,-71.917122,184.89999,12,53.4,15,60,614.4,1709,0.57411,200,106,79,341,UE,,,
S2,2020,6,9,22,55,23,45.425667,-71.917503,189.5,11,53.4,15,60,614.4,2084,0.652398,126,79,45,254,UE,,,
S1,2020,6,9,22,55,35,45.425343,-71.918434,198,12,53.4,15,60,614.4,2800,4.592882,498,422,207,1193,OK,,,
S2,2020,6,9,22,55,38,45.425304,-71.918556,198.89999,12,53.4,15,60,614.4,2365,5.401855,750,539,263,1750,OK,,,
S3,2020,6,9,22,55,40,45.425262,-71.918686,199.39999,12,53.4,14.9,60,614.4,1813,0.182671,56,31,22,101,UE,,,
S4,2020,6,9,22,55,43,45.425194,-71.918877,199.89999,12,53.5,14.9,60,614.4,1734,0.143528,60,32,26,86,UE,,,
S1,2020,6,9,22,55,50,45.425037,-71.919319,200.39999,12,53.6,14.9,60,614.4,3543,0.339247,70,51,43,119,UE,,,
S2,2020,6,9,22,55,53,45.42498,-71.91951,200.60001,11,53.6,14.9,60,614.4,2233,0.195719,64,38,32,99,UE,,,
S4,2020,6,9,22,55,57,45.424881,-71.91983,201,11,53.7,14.9,60,614.4,2265,0.339247,250,106,81,410,UE,,,
S5,2020,6,9,22,56,0,45.424835,-71.919952,201.5,11,53.8,14.9,60,614.4,2319,0.247911,55,35,25,92,UE,,,
S6,2020,6,9,22,56,2,45.424759,-71.92009,202.10001,13,53.8,14.9,60,614.4,1729,0.169623,58,31,23,97,UE,,,
S1,2020,6,9,22,56,5,45.42469,-71.920151,202.39999,13,53.9,14.9,60,614.4,1675,5.127849,1813,945,696,3189,OK,,,
S2,2020,6,9,22,56,7,45.424603,-71.920189,201.39999,13,53.9,14.9,60,614.4,2657,3.040175,2372,949,675,3861,OK,,,
S3,2020,6,9,22,56,10,45.424473,-71.920212,202,13,53.9,14.8,60,614.4,2118,0.156576,61,35,31,89,UE,,,
S4,2020,6,9,22,56,12,45.424397,-71.920219,202.7,13,53.9,14.9,60,614.4,1656,1.082981,469,242,200,758,OK,,,
S5,2020,6,9,22,56,15,45.424313,-71.920258,203.7,13,54,14.9,60,614.4,1930,1.944146,706,395,334,1210,OK,,,
S2,2020,6,9,22,56,22,45.424271,-71.920692,203.60001,12,53.9,14.8,60,614.4,1919,0.182671,64,36,29,105,UE,,,
S3,2020,6,9,22,56,24,45.424267,-71.920891,204.5,12,53.9,14.8,60,614.4,2732,0.182671,48,31,26,71,UE,,,
S4,2020,6,9,22,56,27,45.424259,-71.921021,204.89999,12,53.9,14.8,60,614.4,1630,4.566786,1246,562,181,2169,OK,,,
S5,2020,6,9,22,56,29,45.424259,-71.921234,204.89999,12,53.9,14.8,60,614.4,1630,7.880968,1833,899,300,3241,OK,,,
S4,2020,6,9,22,56,42,45.42432,-71.921844,207,12,53.9,14.8,60,614.4,3317,0.782878,150,110,88,334,UE,,,
S5,2020,6,9,22,56,44,45.424271,-71.921883,207.10001,13,54,14.8,60,614.4,4217,1.096029,169,142,116,415,OK,,,
S2,2020,6,9,22,56,51,45.42424,-71.921577,206.5,12,54,14.8,60,614.4,2480,0.247911,65,41,33,123,UE,,,
S3,2020,6,9,22,56,54,45.424263,-71.921448,206.2,11,53.9,14.8,60,614.4,1621,0.339247,101,49,25,168,UE,,,
S4,2020,6,9,22,56,56,45.424271,-71.921227,206.2,11,53.9,14.7,60,614.4,1849,0.182671,102,45,32,144,UE,,,
S5,2020,6,9,22,56,59,45.424274,-71.921059,204.89999,12,53.9,14.8,60,614.4,2897,0.247911,72,46,41,94,UE,,,
S2,2020,6,9,22,57,6,45.424267,-71.920471,204.39999,12,53.9,14.8,60,614.4,4386,0.57411,58,60,43,148,UE,,,
S3,2020,6,9,22,57,9,45.424255,-71.920273,204.5,13,53.9,14.8,60,614.4,1656,0.665446,237,122,87,407,UE,,,
S4,2020,6,9,22,57,11,45.424248,-71.920135,204.60001,12,53.9,14.8,60,614.4,3360,0.76983,819,325,256,1242,OK,,,
S5,2020,6,9,22,57,14,45.424248,-71.91993,204.60001,12,53.9,14.7,60,614.4,3048,0.13048,52,32,31,66,UE,,,
S6,2020,6,9,22,57,16,45.424236,-71.919792,204.3,13,53.9,14.7,60,614.4,1673,0.287055,160,76,62,257,UE,,,
S2,2020,6,9,22,57,21,45.424232,-71.919456,205,12,54,14.7,60,614.4,2968,0.117432,119,49,40,181,UE,,,
S4,2020,6,9,22,57,26,45.424244,-71.919106,204.39999,13,54.1,14.7,60,614.4,1953,1.14822,659,285,202,1081,OK,,,
S5,2020,6,9,22,57,28,45.424244,-71.918907,204.60001,13,54.1,14.7,60,614.4,3786,0.352295,91,63,58,127,UE,,,
S2,2020,6,9,22,57,36,45.424236,-71.918388,203.8,13,54.2,14.7,60,614.4,2112,0.260959,117,66,62,150,UE,,,
S3,2020,6,9,22,57,38,45.424232,-71.918243,203.3,13,54.2,14.6,60,614.4,3757,0.260959,52,39,33,97,UE,,,
S4,2020,6,9,22,57,41,45.424232,-71.91803,202.8,13,54.3,14.7,60,614.4,1626,2.844455,1015,506,342,1794,OK,,,
S5,2020,6,9,22,57,43,45.42424,-71.917908,202.89999,13,54.4,14.7,60,614.4,4979,0.221815,58,42,41,72,UE,,,
S6,2020,6,9,22,57,45,45.424236,-71.917694,202.39999,13,54.4,14.7,60,614.4,2275,0.195719,54,33,26,85,UE,,,
S1,2020,6,9,22,57,48,45.424232,-71.917564,202,13,54.4,14.6,60,614.4,2461,1.239556,264,173,125,464,OK,,,
S2,2020,6,9,22,57,50,45.42421,-71.917419,202,13,54.4,14.6,60,614.4,1752,0.469727,239,108,77,374,UE,,,
S3,2020,6,9,22,57,53,45.424164,-71.917358,201.7,13,54.4,14.7,60,614.4,1646,0.443631,147,75,50,250,UE,,,
S2,2020,6,9,22,58,5,45.423588,-71.917358,204.60001,13,54.4,14.6,60,614.4,2560,0.13048,64,37,37,78,UE,,,
S4,2020,6,9,22,58,10,45.423389,-71.917458,207.60001,13,54.3,14.6,60,614.4,2313,0.091336,40,23,22,51,UE,,,
S6,2020,6,9,22,58,15,45.423386,-71.917778,206.5,13,54.3,14.6,60,614.4,1675,0.326199,170,80,62,270,UE,,,
S1,2020,6,9,22,58,17,45.423397,-71.917992,206.5,13,54.3,14.6,60,614.4,2781,0.169623,72,43,42,110,UE,,,
S2,2020,6,9,22,58,20,45.423401,-71.918129,206,13,54.3,14.6,60,614.4,3969,0.287055,55,42,36,89,UE,,,
S4,2020,6,9,22,58,25,45.423405,-71.918495,207.7,13,54.3,14.6,60,614.4,2421,1.40918,1016,416,298,1633,OK,,,
S5,2020,6,9,22,58,27,45.423401,-71.918655,208.2,13,54.3,14.6,60,614.4,2122,2.896647,935,545,456,1621,OK,,,
S2,2020,6,9,22,58,35,45.423412,-71.919189,208.2,13,54.3,14.6,60,614.4,2012,0.456679,109,65,43,200,UE,,,
S3,2020,6,9,22,58,37,45.423412,-71.919304,208.7,13,54.3,14.6,60,614.4,1622,0.247911,105,51,37,161,UE,,,
S4,2020,6,9,22,58,40,45.423412,-71.919464,209.3,13,54.3,14.5,60,614.4,2031,0.495822,307,132,96,471,UE,,,
S5,2020,6,9,22,58,42,45.423416,-71.919571,210.10001,13,54.4,14.6,60,614.4,2304,0.117432,44,26,23,65,UE,,,
S6,2020,6,9,22,58,44,45.423439,-71.919708,210.10001,13,54.4,14.6,60,614.4,1838,0.260959,79,44,32,135,UE,,,
S1,2020,6,9,22,58,47,45.423466,-71.919807,210.3,13,54.4,14.6,60,614.4,2558,0.926405,290,178,157,484,OK,,,
S2,2020,6,9,22,58,49,45.423447,-71.919945,210.3,13,54.5,14.6,60,614.4,1762,0.313151,117,63,51,188,UE,,,
S3,2020,6,9,22,58,52,45.423386,-71.91996,210.5,13,54.4,14.5,60,614.4,1801,11.403916,5678,2507,1693,9261,OK,,,
S4,2020,6,9,22,58,54,45.423344,-71.919891,210.3,12,54.5,14.6,60,614.4,2733,0.587158,479,191,137,760,OK,,,
S5,2020,6,9,22,58,57,45.423363,-71.919731,209.5,12,54.5,14.6,60,614.4,3285,0.182671,61,39,37,80,UE,,,
S6,2020,6,9,22,58,59,45.423374,-71.919617,209.7,13,54.5,14.6,60,614.4,1638,0.495822,236,113,86,390,UE,,,
S1,2020,6,9,22,59,2,45.423389,-71.919434,209.7,13,54.4,14.5,60,614.4,1875,1.461371,593,326,286,1028,OK,,,
S2,2020,6,9,22,59,4,45.423393,-71.919289,209.60001,13,54.4,14.5,60,614.4,3232,0.913357,854,326,228,1337,OK,,,
S3,2020,6,9,22,59,7,45.423409,-71.91909,210.10001,13,54.3,14.5,60,614.4,1715,0.600206,180,96,63,325,UE,,,
S4,2020,6,9,22,59,9,45.423416,-71.918945,210.39999,13,54.3,14.5,60,614.4,1983,1.696235,1014,439,319,1688,OK,,,
S5,2020,6,9,22,59,11,45.423397,-71.918716,209.5,12,54.3,14.5,60,614.4,2232,0.143528,51,30,26,75,UE,,,
S2,2020,6,9,22,59,19,45.423405,-71.918182,209.10001,13,54.3,14.5,60,614.4,2017,0.352295,156,87,81,198,UE,,,
S3,2020,6,9,22,59,21,45.423393,-71.918045,212.60001,13,54.3,14.5,60,614.4,1751,2.387777,937,502,416,1523,OK,,,
S5,2020,6,9,22,59,26,45.42337,-71.917648,209,13,54.4,14.5,60,614.4,7842,0.208767,53,41,43,55,UE,,,
S2,2020,6,9,22,59,34,45.423233,-71.917374,207.60001,13,54.5,14.5,60,614.4,3795,0.352295,403,150,107,614,OK,,,
S3,2020,6,9,22,59,36,45.423138,-71.917366,206.60001,13,54.5,14.4,60,614.4,2154,0.104384,42,24,22,58,UE,,,
S4,2020,6,9,22,59,38,45.422958,-71.917374,205.5,12,54.7,14.5,60,614.4,1787,0.221815,130,59,45,194,UE,,,
S5,2020,6,9,22,59,41,45.42289,-71.917389,207.7,13,54.7,14.5,60,614.4,2945,0.482775,152,96,88,230,UE,,,
S6,2020,6,9,22,59,43,45.422832,-71.917374,207.7,13,54.7,14.4,60,614.4,1779,0.182671,74,40,33,118,UE,,,
S1,2020,6,9,22,59,46,45.422832,-71.917374,207.10001,13,54.7,14.4,60,614.4,2875,0.117432,40,25,23,63,UE,,,
S2,2020,6,9,22,59,48,45.422832,-71.917381,208.2,13,54.8,14.5,60,614.4,2547,1.85281,1374,553,389,2186,OK,,,
S3,2020,6,9,22,59,51,45.42284,-71.917389,209,13,54.7,14.4,60,614.4,2235,0.13048,54,31,29,72,UE,,,
S4,2020,6,9,22,59,53,45.42284,-71.917389,209.39999,13,54.8,14.4,60,614.4,2194,0.443631,280,115,76,443,UE,,,
S6,2020,6,9,22,59,58,45.422745,-71.917389,209.10001,13,54.8,14.5,60,614.4,1677,0.274007,92,48,33,154,UE,,,
S1,2020,6,9,23,0,1,45.422585,-71.917389,209.2,13,54.8,14.4,60,614.4,1749,5.701958,1619,878,577,2858,OK,,,
S2,2020,6,9,23,0,3,45.42247,-71.917381,208.8,13,54.8,14.4,60,614.4,2651,2.009386,1453,562,356,2303,OK,,,
S3,2020,6,9,23,0,5,45.422295,-71.917389,210.2,13,54.8,14.4,60,614.4,1667,0.352295,108,56,35,189,UE,,,
S4,2020,6,9,23,0,8,45.422188,-71.917389,210.8,13,54.7,14.4,60,614.4,2199,13.413302,2045,1381,666,4493,OK,,,
S5,2020,6,9,23,0,10,45.422028,-71.917389,210.8,13,54.7,14.4,60,614.4,2894,5.193088,577,491,258,1438,OK,,,
S1,2020,6,9,23,0,15,45.421806,-71.917381,210.8,13,54.7,14.4,60,614.4,2307,5.088704,1161,733,532,2103,OK,,,
S2,2020,6,9,23,0,18,45.421658,-71.917381,210.5,13,54.7,14.4,60,614.4,1742,6.693604,2027,1093,756,3739,OK,,,
S4,2020,6,9,23,0,23,45.42141,-71.917381,209.8,13,54.7,14.4,60,614.4,2913,0.548014,452,173,114,687,OK,,,
S5,2020,6,9,23,0,25,45.421314,-71.917381,209,13,54.8,14.4,60,614.4,2249,0.274007,97,57,50,142,UE,,,
S6,2020,6,9,23,0,28,45.421185,-71.917427,208.2,13,54.8,14.4,60,614.4,1691,0.469727,220,101,70,362,UE,,,
S3,2020,6,9,23,0,35,45.42115,-71.917854,205,13,54.9,14.4,60,614.4,1638,0.13048,55,28,22,91,UE,,,
S4,2020,6,9,23,0,37,45.421177,-71.918053,205,13,54.9,14.3,60,614.4,2132,0.117432,47,27,24,64,UE,,,
S5,2020,6,9,23,0,40,45.421181,-71.918167,205.10001,13,54.9,14.3,60,614.4,4845,0.195719,45,34,32,59,UE,,,
S6,2020,6,9,23,0,42,45.421185,-71.918259,204.89999,13,54.9,14.4,60,614.4,2130,0.169623,49,29,23,79,UE,,,
S1,2020,6,9,23,0,45,45.421234,-71.918365,203.8,13,55,14.4,60,614.4,1712,4.671169,1654,877,668,2776,OK,,,
S2,2020,6,9,23,0,47,45.421307,-71.918427,204.39999,13,55,14.4,60,614.4,1972,3.849148,2177,932,641,3599,OK,,,
S3,2020,6,9,23,0,50,45.42144,-71.918434,205.89999,13,54.9,14.3,60,614.4,1909,1.630995,417,240,161,758,OK,,,
S4,2020,6,9,23,0,52,45.421551,-71.918434,207.39999,13,54.9,14.3,60,614.4,1702,5.088704,1953,1030,822,3438,OK,,,
S5,2020,6,9,23,0,55,45.4217,-71.918427,208.2,13,54.9,14.3,60,614.4,2829,1.174316,370,231,211,655,OK,,,
S2,2020,6,9,23,1,2,45.422012,-71.918419,210.5,13,54.9,14.3,60,614.4,1711,0.208767,89,47,40,131,UE,,,
S3,2020,6,9,23,1,4,45.422153,-71.918411,210.5,13,55,14.4,60,614.4,1621,0.143528,70,35,29,106,UE,,,
S4,2020,6,9,23,1,7,45.422245,-71.918404,210.5,12,54.9,14.3,60,614.4,1834,0.378391,150,82,70,220,UE,,,
S5,2020,6,9,23,1,9,45.422375,-71.918419,210.89999,12,54.9,14.3,60,614.4,2806,0.70459,225,140,128,308,OK,,,
S6,2020,6,9,23,1,12,45.422447,-71.918472,212,13,54.9,14.3,60,614.4,1776,0.365343,131,71,56,219,UE,,,
S1,2020,6,9,23,1,14,45.422501,-71.918579,212.7,13,54.9,14.3,60,614.4,2515,0.835069,301,180,166,520,OK,,,
S2,2020,6,9,23,1,17,45.422523,-71.918785,212.10001,13,54.9,14.3,60,614.4,1969,0.613254,380,166,124,611,OK,,,
S4,2020,6,9,23,1,22,45.422539,-71.919159,210.8,13,54.9,14.3,60,614.4,1623,0.221815,110,54,44,165,UE,,,
S5,2020,6,9,23,1,24,45.422543,-71.919304,210.7,13,54.9,14.3,60,614.4,3459,0.104384,34,22,21,46,UE,,,
S3,2020,6,9,23,1,34,45.422546,-71.920021,210.8,12,54.8,14.3,60,614.4,1793,0.182671,66,36,28,104,UE,,,
S4,2020,6,9,23,1,36,45.422558,-71.920242,211.39999,13,54.8,14.3,60,614.4,1666,0.287055,135,63,45,210,UE,,,
S2,2020,6,9,23,1,46,45.422703,-71.920853,210.8,13,54.9,14.3,60,614.4,1778,0.274007,109,46,22,172,UE,,,
S3,2020,6,9,23,1,49,45.42284,-71.920998,210.3,13,54.9,14.3,60,614.4,1779,0.404487,136,74,56,207,UE,,,
S4,2020,6,9,23,1,51,45.422939,-71.921089,210,13,54.9,14.3,60,614.4,1729,0.234863,124,57,43,186,UE,,,
S1,2020,6,9,23,1,58,45.423306,-71.921341,211.2,13,54.9,14.2,60,614.4,1745,0.782878,154,85,33,268,UE,,,
S2,2020,6,9,23,2,16,45.423023,-71.921204,208.3,13,55,14.2,60,614.4,1639,0.195719,94,48,40,137,UE,,,
S3,2020,6,9,23,2,18,45.422924,-71.921104,207.7,13,55,14.3,60,614.4,1697,0.521918,213,112,92,347,UE,,,
S4,2020,6,9,23,2,21,45.422768,-71.920967,208.39999,13,55,14.2,60,614.4,1758,0.600206,228,96,42,375,UE,,,
S1,2020,6,9,23,2,28,45.422535,-71.920509,208.7,13,55,14.2,60,614.4,2536,0.756782,168,110,83,296,UE,,,
S2,2020,6,9,23,2,30,45.422512,-71.920258,208.7,13,55,14.2,60,614.4,1627,0.822021,340,171,131,608,OK,,,
S3,2020,6,9,23,2,33,45.422512,-71.920097,209.3,13,55,14.2,60,614.4,2234,0.247911,77,46,38,120,UE,,,
S4,2020,6,9,23,2,35,45.422508,-71.91996,209.7,13,55,14.2,60,614.4,1632,0.430583,260,133,126,331,OK,,,
S5,2020,6,9,23,2,38,45.422451,-71.919823,209.89999,12,55.1,14.2,60,614.4,3981,0.339247,75,55,49,106,UE,,,
S2,2020,6,9,23,2,45,45.422153,-71.919777,211.39999,12,55.2,14.2,60,614.4,2418,0.208767,56,35,28,92,UE,,,
S3,2020,6,9,23,2,48,45.422005,-71.919792,212.60001,13,55.2,14.2,60,614.4,2190,0.900309,267,159,129,471,OK,,,
S1,2020,6,9,23,3,12,45.420788,-71.91935,225.2,13,55.6,14.2,60,614.4,1620,5.493191,2155,1051,735,3696,OK,,,
S2,2020,6,9,23,3,15,45.420639,-71.919205,225.3,13,55.6,14.2,60,614.4,3546,0.443631,456,171,120,703,OK,,,
S4,2020,6,9,23,3,19,45.420383,-71.918961,225.60001,13,55.6,14.1,60,614.4,1957,0.991645,515,216,133,818,OK,,,
S5,2020,6,9,23,3,22,45.420273,-71.918861,229.2,13,55.7,14.2,60,614.4,2070,5.68891,1408,843,597,2529,OK,,,
S6,2020,6,9,23,3,24,45.420132,-71.918747,229.2,13,55.7,14.1,60,614.4,1820,0.182671,54,30,21,93,UE,,,
S3,2020,6,9,23,3,32,45.419788,-71.918533,233.2,13,56,14.2,60,614.4,1724,0.365343,141,75,60,216,UE,,,
S5,2020,6,9,23,3,37,45.419479,-71.91848,233.7,13,56,14.1,60,614.4,2366,0.313151,230,96,72,362,UE,,,
S2,2020,6,9,23,3,44,45.41909,-71.918495,234.3,13,56.2,14.1,60,614.4,3741,0.195719,74,47,47,88,UE,,,
S3,2020,6,9,23,3,47,45.418915,-71.918503,231.89999,13,56.2,14.1,60,614.4,2191,3.966579,1273,749,634,2152,OK,,,
S4,2020,6,9,23,3,49,45.418804,-71.918488,229.89999,13,56.3,14.1,60,614.4,2329,0.221815,76,45,40,100,UE,,,
S5,2020,6,9,23,3,51,45.418644,-71.91848,229.89999,13,56.3,14.1,60,614.4,7487,0.260959,67,52,54,71,UE,,,
S2,2020,6,9,23,3,59,45.418392,-71.918457,225.10001,13,56.5,14.1,60,614.4,1867,0.339247,154,84,77,200,UE,,,
S3,2020,6,9,23,4,1,45.418362,-71.918457,225.2,13,56.6,14.1,60,614.4,5218,0.156576,45,32,32,52,UE,,,
S4,2020,6,9,23,4,4,45.418304,-71.918457,223.89999,13,56.6,14.1,60,614.4,4454,0.57411,852,322,255,1343,OK,,,
S5,2020,6,9,23,4,6,45.418232,-71.918457,222.89999,13,56.7,14.1,60,614.4,1697,0.221815,124,65,61,168,UE,,,
S2,2020,6,9,23,4,14,45.417671,-71.918373,227.2,13,56.7,14.1,60,614.4,3917,0.247911,87,56,56,98,UE,,,
S3,2020,6,9,23,4,16,45.417583,-71.918289,229.39999,13,56.7,14.1,60,614.4,2336,0.287055,107,63,57,149,UE,,,
S4,2020,6,9,23,4,18,45.417561,-71.91806,221.3,12,56.7,14.1,60,614.4,2154,0.104384,42,24,22,55,UE,,,
S5,2020,6,9,23,4,21,45.417591,-71.917915,216.5,12,56.7,14.1,60,614.4,4487,0.234863,68,47,46,80,UE,,,
S2,2020,6,9,23,4,28,45.417675,-71.91748,213.89999,13,56.7,14.1,60,614.4,3806,0.260959,94,60,60,108,UE,,,
S4,2020,6,9,23,4,33,45.417732,-71.91729,212,13,56.7,14.1,60,614.4,2142,0.143528,89,37,25,131,UE,,,
S2,2020,6,9,23,4,43,45.41811,-71.917274,211.39999,13,56.6,14,60,614.4,1622,0.143528,75,37,31,113,UE,,,
S4,2020,6,9,23,4,48,45.418369,-71.917313,210.8,13,56.5,14,60,614.4,2090,2.126817,1257,525,351,2077,OK,,,
S5,2020,6,9,23,4,50,45.418522,-71.917305,210.8,13,56.5,14.1,60,614.4,1701,0.169623,76,40,34,109,UE,,,
S1,2020,6,9,23,4,55,45.418713,-71.917297,210.60001,13,56.4,14,60,614.4,1748,0.926405,171,95,31,287,UE,,,
S2,2020,6,9,23,4,58,45.418839,-71.917297,210.60001,12,56.4,14,60,614.4,2577,0.808973,562,218,136,888,OK,,,
S3,2020,6,9,23,5,0,45.418907,-71.917305,210.3,13,56.4,14,60,614.4,1643,1.85281,412,207,69,747,UE,,,
S4,2020,6,9,23,5,3,45.419044,-71.917297,210.3,13,56.4,14,60,614.4,2727,0.926405,750,299,214,1212,OK,,,
S5,2020,6,9,23,5,5,45.419147,-71.917297,209.5,13,56.4,14,60,614.4,1912,0.104384,47,26,23,67,UE,,,
S6,2020,6,9,23,5,8,45.419308,-71.917305,209.7,13,56.4,14,60,614.4,1658,0.391439,155,80,62,260,UE,,,
S2,2020,6,9,23,5,12,45.419601,-71.917305,207.2,13,56.3,14,60,614.4,2572,0.443631,374,157,126,551,OK,,,
S3,2020,6,9,23,5,15,45.41972,-71.917297,206.60001,13,56.3,14,60,614.4,1626,3.235894,1391,700,553,2309,OK,,,
S4,2020,6,9,23,5,17,45.41991,-71.91729,206.60001,13,56.3,14,60,614.4,3236,0.443631,420,161,114,645,OK,,,
S5,2020,6,9,23,5,20,45.42004,-71.917297,206.7,12,56.3,14,60,614.4,4091,0.182671,55,37,36,66,UE,,,
S6,2020,6,9,23,5,22,45.420162,-71.917305,206.10001,13,56.3,14,60,614.4,1621,0.469727,199,97,71,331,UE,,,
S2,2020,6,9,23,5,27,45.420448,-71.91732,204,12,56.3,14,60,614.4,3296,0.548014,541,208,150,831,OK,,,
S3,2020,6,9,23,5,30,45.420624,-71.917313,202.7,12,56.3,14,60,614.4,2394,0.195719,63,38,33,102,UE,,,
S4,2020,6,9,23,5,32,45.420731,-71.917313,202.39999,13,56.3,14,60,614.4,3091,0.182671,185,75,60,279,UE,,,
S5,2020,6,9,23,5,35,45.420853,-71.917229,200.39999,12,56.3,14,60,614.4,1701,0.117432,59,31,28,84,UE,,,
S1,2020,6,9,23,5,40,45.420864,-71.916824,196.2,12,56.4,14,60,614.4,2400,3.183702,2192,888,609,3420,OK,,,
S2,2020,6,9,23,5,42,45.420868,-71.916634,194.5,13,56.4,14,60,614.4,3137,0.482775,455,178,131,685,OK,,,
S3,2020,6,9,23,5,44,45.420902,-71.916367,194.5,13,56.4,14,60,614.4,1756,0.143528,77,41,38,115,UE,,,
S4,2020,6,9,23,5,47,45.420982,-71.91629,192.7,13,56.4,14,60,614.4,2571,1.356988,965,378,244,1524,OK,,,
S5,2020,6,9,23,5,49,45.421139,-71.916275,192.5,12,56.4,14,60,614.4,1813,1.644043,647,352,299,1084,OK,,,
S2,2020,6,9,23,5,57,45.421535,-71.91629,189.2,13,56.4,14,60,614.4,2291,0.234863,180,77,61,274,UE,,,
S3,2020,6,9,23,5,59,45.421646,-71.916298,188.8,13,56.4,14,60,614.4,1620,0.195719,81,40,29,128,UE,,,
S5,2020,6,9,23,6,4,45.421928,-71.91629,188.8,12,56.5,14,60,614.4,1715,1.109077,249,134,62,441,UE,,,
S2,2020,6,9,23,6,11,45.42234,-71.916306,186.2,13,56.5,13.9,60,614.4,4292,0.339247,96,66,64,109,UE,,,
S4,2020,6,9,23,6,16,45.422497,-71.916031,184.10001,13,56.7,14,60,614.4,2601,0.143528,43,27,23,65,UE,,,
S5,2020,6,9,23,6,19,45.422485,-71.915855,186.2,13,56.7,13.9,60,614.4,5218,0.156576,45,32,32,51,UE,,,
S6,2020,6,9,23,6,21,45.422482,-71.915703,185.89999,13,56.8,14,60,614.4,1847,3.614285,828,473,273,1588,OK,,,
S1,2020,6,9,23,6,24,45.422493,-71.915474,185.5,13,56.8,13.9,60,614.4,3203,0.326199,49,39,27,95,UE,,,
S2,2020,6,9,23,6,26,45.422493,-71.915321,185,13,56.9,14,60,614.4,1871,0.378391,145,80,68,200,UE,,,
S3,2020,6,9,23,6,29,45.422482,-71.915054,183.10001,13,56.9,13.9,60,614.4,1812,0.104384,48,26,23,66,UE,,,
S4,2020,6,9,23,6,31,45.422489,-71.914886,182.39999,13,56.9,13.9,60,614.4,2423,0.117432,44,26,24,55,UE,,,
S5,2020,6,9,23,6,34,45.422482,-71.91465,180.5,13,56.9,13.9,60,614.4,8112,0.417535,96,78,81,97,UE,,,
S1,2020,6,9,23,6,38,45.422497,-71.91436,178.5,11,57,13.9,60,614.4,1620,3.001031,1266,619,459,2182,OK,,,
